timestamp,C,P,netDelta,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
2020-01-02 09:35:00,21109.06649999998,-8794.539400000007,12314.527099999974,3307936.0,2566706.0,6357,0.4797794176660659,0.37227222957155076
2020-01-02 09:40:00,39886.015200000045,-18354.4376,21531.577600000048,3934902.0,3193672.0,4406,0.6741950206533435,0.5471947611401771
2020-01-02 09:45:00,54701.57179999997,-27098.09689999997,27603.474899999994,4618390.0,3877160.0,4960,0.7119508841523174,0.5976860962370002
2020-01-02 09:50:00,61830.71229999996,-37489.723,24340.989299999965,5383297.0,4642067.0,5101,0.524356699289346,0.4521576517141812
2020-01-02 09:55:00,69925.0235,-48245.79420000005,21679.229299999948,5903828.0,5162598.0,3851,0.41992867350895713,0.3672063159699089
2020-01-02 10:00:00,86535.1412,-53423.41300000006,33111.72819999994,6437314.0,5696084.0,4542,0.5813068803058371,0.5143718047620474
2020-01-02 10:05:00,87696.24489999998,-60747.06559999999,26949.17929999999,6750072.0,6008842.0,2779,0.4484920605334603,0.39924284215042427
2020-01-02 10:10:00,91912.87019999986,-65371.42229999996,26541.4478999999,7512737.0,6771507.0,5728,0.3919577709954358,0.35328599816551415
2020-01-02 10:15:00,95739.85909999989,-82489.1958,13250.663299999882,8457961.0,7716731.0,6669,0.1717134276159151,0.15666498462217882
2020-01-02 10:20:00,104207.88359999996,-99369.1671,4838.716499999966,9021752.0,8280522.0,3921,0.05843492113178331,0.053633889515029516
2020-01-02 10:25:00,108716.57839999994,-107007.06919999984,1709.5092000000875,10323556.0,9582326.0,4487,0.01784023211065964,0.01655930572760091
2020-01-02 10:30:00,118021.0613,-107612.86149999996,10408.199800000017,10711548.0,9970318.0,3373,0.10439185390074836,0.09716802650746667
2020-01-02 10:35:00,124988.31740000019,-112306.10600000007,12682.211400000102,11006606.0,10265376.0,2517,0.12354356430782566,0.11522363387950928
2020-01-02 10:40:00,124419.823,-120688.05579999984,3731.767200000133,11259633.0,10518403.0,2172,0.03547845808912373,0.033142884852464846
2020-01-02 10:45:00,130723.8459999999,-120400.36920000006,10323.476799999871,11565175.0,10823945.0,2565,0.09537628655725681,0.08926347245069678
2020-01-02 10:50:00,133480.0999,-126016.12129999998,7463.978600000017,11871099.0,11129869.0,2438,0.06706259166213023,0.06287521146946898
2020-01-02 10:55:00,144646.83380000005,-128295.01789999992,16351.815900000118,12294619.0,11553389.0,3387,0.14153263514281494,0.13299977738228502
2020-01-02 11:00:00,162647.1303999999,-124872.91750000026,37774.212899999664,12627300.0,11886070.0,2610,0.31780237622695867,0.29914718823501196
2020-01-02 11:05:00,166366.76280000008,-130294.20450000008,36072.558300000084,12960681.0,12219451.0,2214,0.2952060473093274,0.2783230163600206
2020-01-02 11:10:00,174189.08899999998,-131176.90209999983,43012.18690000015,13155700.0,12414470.0,1772,0.34646816899956384,0.3269471552254928
2020-01-02 11:15:00,186486.31669999965,-157167.17359999983,29319.143099999787,13410766.0,12669536.0,2199,0.231414497736932,0.21862392573250317
2020-01-02 11:20:00,186685.0551000001,-167836.84889999992,18848.20620000022,13995073.0,13253843.0,2587,0.1422093667474424,0.13467744112517469
