,timestamp,Unnamed: 0,C,P,netDelta,deltaTime,spyPrice,buySize,sellSize,undefinedSize,buySide,sellSide,undefinedSide,size,buyPctTrades,sellPctTrades,undefinedPctTrades,undefinedPctSize,sellPctSize,buyPctSize,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
55,2020-11-23 14:10:00,2020-11-23 14:10:00,-15648.003299999946,-17441.181799999966,-33089.185099999915,2020-11-23 14:10:00,356.445,1232680,1176357,3204,122343,117119,460,2412241,0.509928226673669,0.488154483540484,0.0019172897858470669,0.001328225496540354,0.4876614732939205,0.5110103012095392,32697223.0,31928745.0,2579,-0.10363446825110073,-0.10119876265944637
56,2020-11-23 14:15:00,2020-11-23 14:15:00,-15488.607399999948,-17498.36599999998,-32986.97339999993,2020-11-23 14:15:00,356.54,1250378,1193013,3204,123854,118739,460,2446595,0.5095761006858587,0.488531307986324,0.001892591327817389,0.001309575144231064,0.487621776387183,0.5110686484685859,32908864.0,32140386.0,1965,-0.1026340299708906,-0.10023735064206388
57,2020-11-23 14:20:00,2020-11-23 14:20:00,-16459.351899999983,-17946.465199999966,-34405.81709999995,2020-11-23 14:20:00,356.36,1262642,1209808,3215,124883,119820,462,2475665,0.5093834764342382,0.4887320783961822,0.0018844451695796704,0.0012986409712137956,0.4886800112293061,0.5100213477994802,33159235.0,32390757.0,1536,-0.10622109603674884,-0.10375938136087864
58,2020-11-23 14:25:00,2020-11-23 14:25:00,-15743.6822,-16666.296899999983,-32409.979099999986,2020-11-23 14:25:00,356.54,1272476,1222166,3215,125682,120639,462,2497857,0.5092814334860991,0.4888464764590754,0.0018720900548254945,0.0012871033049530055,0.4892858158013049,0.5094270808937421,33308393.0,32539915.0,1360,-0.0996006876477704,-0.09730274018323246
59,2020-11-23 14:30:00,2020-11-23 14:30:00,-10970.586699999983,-12140.071199999913,-23110.657899999896,2020-11-23 14:30:00,356.495,1288406,1237275,3215,126319,121161,462,2528896,0.5094699566834179,0.4886667043098789,0.0018633390067031809,0.0012713057397378145,0.4892549950650402,0.5094736991952219,33514314.0,32745836.0,1735,-0.07057586772254004,-0.06895757406820231
60,2020-11-23 14:35:00,2020-11-23 14:35:00,-8253.90760000003,-9301.774899999991,-17555.682500000024,2020-11-23 14:35:00,356.83,1297732,1248734,3217,127256,122319,463,2549683,0.5089466401107031,0.4892016413505148,0.0018517185387821047,0.0012617254772456026,0.4897604917944701,0.5089777827282843,33717365.0,32948887.0,1874,-0.053281564563926014,-0.05206718407562401
61,2020-11-23 14:40:00,2020-11-23 14:40:00,-9558.41579999994,-9530.698000000035,-19089.113799999977,2020-11-23 14:40:00,356.71,1307691,1259445,3218,128114,123248,464,2570354,0.5087401618577907,0.4894172960695083,0.0018425420727009921,0.001251967627805353,0.4899889275951873,0.5087591047770074,33923306.0,33154828.0,1867,-0.05757566831593872,-0.05627138404493942
62,2020-11-23 14:45:00,2020-11-23 14:45:00,-9787.88239999996,-9492.769899999996,-19280.652299999954,2020-11-23 14:45:00,356.69,1315216,1266242,3220,128746,123880,466,2584678,0.5086924912679974,0.489466281036145,0.0018412276958576328,0.0012458031522688707,0.4899031910357886,0.5088510058119425,34165416.0,33396938.0,2443,-0.057731796549731464,-0.056433243195399566
63,2020-11-23 14:50:00,2020-11-23 14:50:00,-10725.039199999976,-10920.612500000016,-21645.651699999995,2020-11-23 14:50:00,356.61,1326770,1277905,3222,129829,124950,467,2607897,0.5086426427838242,0.4895277497002891,0.0018296075158866349,0.0012354782416636849,0.4900136009972786,0.5087509207610577,34890996.0,34122518.0,4823,-0.06343509497159616,-0.062037930072274226
64,2020-11-23 14:55:00,2020-11-23 14:55:00,-5047.235100000022,-7222.696700000034,-12269.931800000057,2020-11-23 14:55:00,357.39,1359540,1306757,3222,132525,127702,467,2669519,0.5083546226610509,0.4898540050787513,0.0017913722601977796,0.0012069590064727016,0.4895102825640125,0.5092827584295149,35322366.0,34553888.0,2882,-0.03550955481478685,-0.034737004310526814
65,2020-11-23 15:00:00,2020-11-23 15:00:00,-5167.858400000006,-7651.50519999998,-12819.363599999982,2020-11-23 15:00:00,357.62,1390650,1331731,3222,134941,129933,467,2725603,0.5085569135565179,0.4896830870464798,0.0017599993970023476,0.0011821237355550314,0.4886005041820104,0.5102173720824346,36633672.0,35865194.0,8377,-0.03574318767103277,-0.03499338968804433
66,2020-11-23 15:05:00,2020-11-23 15:05:00,-4103.911000000025,-9195.54300000005,-13299.45400000007,2020-11-23 15:05:00,357.96,1437856,1371114,3222,138511,133541,467,2812192,0.5082618092683446,0.4900245487470599,0.0017136419845955695,0.0011457254696692115,0.4875605933023066,0.5112936812280242,37546754.0,36778276.0,5962,-0.036161167532703466,-0.035421048647774116
67,2020-11-23 15:10:00,2020-11-23 15:10:00,-3366.7979999999907,-8979.928199999973,-12346.726199999963,2020-11-23 15:10:00,358.231,1478434,1405722,3222,141944,136901,467,2887378,0.5081915563957152,0.49013647820358597,0.00167196540069886,0.0011158913034594016,0.4868506998390928,0.5120334088574479,38173632.0,37405154.0,4320,-0.033008088136731006,-0.032343598324623565
68,2020-11-23 15:15:00,2020-11-23 15:15:00,-6843.787600000063,-9427.81110000002,-16271.598700000082,2020-11-23 15:15:00,358.13,1502371,1439893,3227,144501,139691,470,2945491,0.5076230757881277,0.4907258432808032,0.0016510809310691275,0.0010955728603482407,0.4888465114984225,0.5100579156412293,38859119.0,38090641.0,4499,-0.04271810154100605,-0.04187330829605294
69,2020-11-23 15:20:00,2020-11-23 15:20:00,-8960.539900000012,-13428.61130000008,-22389.15120000009,2020-11-23 15:20:00,357.81,1534933,1465662,3290,146782,141797,479,3003885,0.5077942835001972,0.4905486096215984,0.0016571068782043742,0.0010952483200921473,0.4879221408276282,0.5109826108522796,39361751.0,38593273.0,3486,-0.05801309259258754,-0.056880475667863674
70,2020-11-23 15:25:00,2020-11-23 15:25:00,-8519.476699999961,-13242.354200000012,-21761.830899999968,2020-11-23 15:25:00,357.71,1553418,1478711,3292,148394,143328,480,3035421,0.5078473111067001,0.490509989664684,0.0016426992286158206,0.0010845283076054359,0.4871518646013189,0.5117636070910757,39703266.0,38934788.0,2447,-0.05589302528114437,-0.054811185810255424
71,2020-11-23 15:30:00,2020-11-23 15:30:00,-8842.026000000058,-13583.854400000017,-22425.880400000082,2020-11-23 15:30:00,357.715,1564395,1488627,3298,149638,144531,482,3056320,0.5078482679508979,0.4905158984697151,0.0016358335793871393,0.0010790754894775417,0.4870651633336823,0.5118557611768402,40291729.0,39523251.0,3929,-0.05674098115056395,-0.055658769073921054
72,2020-11-23 15:35:00,2020-11-23 15:35:00,-11119.43189999998,-15466.88000000001,-26586.311899999993,2020-11-23 15:35:00,357.42,1582243,1508818,3328,151400,146512,484,3094389,0.5073794554886795,0.4909985388544082,0.001622005656912291,0.0010754950331066974,0.487598036316701,0.5113264686501924,40892806.0,40124328.0,3965,-0.06625983094346152,-0.06501464316241834
73,2020-11-23 15:40:00,2020-11-23 15:40:00,-11861.771900000025,-17357.408300000072,-29219.180200000097,2020-11-23 15:40:00,357.19,1604377,1526467,3329,153498,148671,485,3134173,0.5071732076893086,0.4912243023386441,0.0016024899720472885,0.0010621621716478318,0.4870398028443229,0.5118980349840293,41389711.0,40621233.0,4340,-0.071930805743883,-0.07059527475318708
74,2020-11-23 15:45:00,2020-11-23 15:45:00,-10728.688900000012,-12519.149299999995,-23247.83820000001,2020-11-23 15:45:00,357.539,1620393,1548002,3329,155307,150985,485,3171724,0.5062537282781956,0.4921653187820469,0.0015809529397575438,0.0010495869123542906,0.4880632741058175,0.5108871389818281,42690599.0,41922121.0,7703,-0.05545482348090167,-0.05445657532235612
75,2020-11-23 15:50:00,2020-11-23 15:50:00,-10560.22730000004,-12575.62229999998,-23135.849600000016,2020-11-23 15:50:00,357.54,1645980,1572810,3332,157706,153539,486,3222122,0.5059041288803487,0.4925368346426887,0.0015590364769625096,0.0010341011296282386,0.4881286307594809,0.5108372681108909,44666171.0,43897693.0,9594,-0.05270402159858382,-0.05179725300384494
76,2020-11-23 15:55:00,2020-11-23 15:55:00,-12331.851399999992,-13133.568300000054,-25465.41970000005,2020-11-23 15:55:00,357.35,1667273,1597698,3382,160148,156314,492,3268353,0.5052720584059517,0.4931756658694952,0.0015522757245530895,0.001034771947828157,0.4888388738915289,0.5101263541606429,48877675.0,48109197.0,14871,-0.052932539489279035,-0.05210030898564641
77,2020-11-23 16:00:00,2020-11-23 16:00:00,-9746.873199999987,-10316.479800000003,-20063.353,2020-11-23 16:00:00,357.47,1713668,1641334,3420,163996,160186,497,3358422,0.5051019622457874,0.4933672950822197,0.0015307426719929533,0.0010183353968024268,0.4887217866009692,0.5102598780022284,51965254.0,51196776.0,1861,-0.039188703991829485,-0.038609169503915054
78,2020-11-23 16:05:00,2020-11-23 16:05:00,-9066.47309999998,-9975.987699999987,-19042.460799999964,2020-11-23 16:05:00,357.53,1728874,1672718,3420,165061,161303,497,3405012,0.5049883589660437,0.493491117019161,0.0015205240147952801,0.001004401746601774,0.4912517195240428,0.5077438787293554,55469733.0,54701255.0,793,-0.03481174389874595,-0.034329461798563124
79,2020-11-23 16:10:00,2020-11-23 16:10:00,-8073.655399999928,-9037.0923,-17110.74769999993,2020-11-23 16:10:00,357.53,1737205,1680487,3420,165871,162015,497,3421112,0.505114454767756,0.4933720685906396,0.001513476641604468,0.0009996749594868568,0.4912107525272485,0.5077895725132647,58092807.0,57324329.0,428,-0.029849015240980718,-0.029454158928832495
80,2020-11-23 16:15:00,2020-11-23 16:15:00,-6959.710199999998,-8178.145899999998,-15137.856099999995,2020-11-23 16:15:00,357.46,1744753,1689041,3420,166576,162810,497,3437214,0.5049547870002394,0.4935386182373751,0.0015065947623854518,0.0009949918742330267,0.4913982661539258,0.5076067419718412,58141854.0,57373376.0,235,-0.026384809741717127,-0.026036073944253647
0,2020-11-24 09:35:00,2020-11-24 09:35:00,-575.2699999999998,-589.1586000000008,-1164.4286000000004,2020-11-24 09:35:00,359.71,40721,41472,445,5790,5657,104,82638,0.501255302571206,0.4897411479525582,0.009003549476235823,0.0053849318715360976,0.5018514484861686,0.4927636196422953,2488508.0,2111498.0,6257,-0.05514703779023236,-0.04679223856222285
1,2020-11-24 09:40:00,2020-11-24 09:40:00,-1161.5766000000006,-1738.0744999999965,-2899.6510999999964,2020-11-24 09:40:00,359.58,73701,69843,514,9834,9865,145,144058,0.4955654101995565,0.4971275952428946,0.007306994557548881,0.003568007330380819,0.4848255563731274,0.5116064362964917,3161703.0,2784693.0,5119,-0.10412821449258487,-0.09171168512665473
2,2020-11-24 09:45:00,2020-11-24 09:45:00,-911.9919,-1622.029700000004,-2534.021600000004,2020-11-24 09:45:00,359.65,99508,96321,640,13407,13464,183,196469,0.4955644267021512,0.4976713240186294,0.0067642492792193394,0.0032575113631158107,0.4902605500104342,0.50648193862645,3803278.0,3426268.0,5037,-0.07395865122051176,-0.06662730413080517
3,2020-11-24 09:50:00,2020-11-24 09:50:00,-1203.5476999999996,-4210.028799999994,-5413.576499999994,2020-11-24 09:50:00,359.575,178249,123340,688,16501,16702,216,302277,0.4937610341422544,0.499775576767707,0.006463389090038601,0.0022760580527132397,0.4080363375314695,0.5896876044158172,4509587.0,4132577.0,5155,-0.1309975954471022,-0.12004594877535335
4,2020-11-24 09:55:00,2020-11-24 09:55:00,-21.328100000000592,-2903.2638999999986,-2924.5919999999987,2020-11-24 09:55:00,360.03,199578,145513,801,19579,19523,236,345892,0.4977121358482892,0.4962885759316691,0.00599928822004169,0.0023157517375365718,0.4206891168341563,0.576995131428307,5168628.0,4791618.0,4822,-0.061035583387490384,-0.05658352661479989
5,2020-11-24 10:00:00,2020-11-24 10:00:00,1324.238600000004,-2640.6703000000057,-1316.4317000000015,2020-11-24 10:00:00,360.32,232373,174700,1136,23211,22884,253,408209,0.500798308449124,0.4937429878311901,0.005458703719685855,0.0027828881773797245,0.4279670462924629,0.5692500655301573,5876605.0,5499595.0,4724,-0.02393688444330904,-0.022401228260194483
6,2020-11-24 10:05:00,2020-11-24 10:05:00,650.3604999999978,-3303.928499999997,-2653.5679999999993,2020-11-24 10:05:00,360.4,255165,197472,1581,26410,26136,267,454218,0.5000662715619261,0.494878154999716,0.00505557343835798,0.003480707501684213,0.43475159504907335,0.5617676974492425,6755431.0,6378421.0,5586,-0.041602271157705005,-0.0392805137081557
7,2020-11-24 10:10:00,2020-11-24 10:10:00,1518.0398000000062,-3796.444099999995,-2278.4042999999892,2020-11-24 10:10:00,360.658,294901,240341,1651,30581,30203,290,536893,0.5007204375020466,0.4945312244162819,0.004748338081671415,0.003075100625264252,0.447651580482517,0.5492733188922188,7598316.0,7221306.0,5820,-0.031551139087583176,-0.02998564813571835
8,2020-11-24 10:15:00,2020-11-24 10:15:00,1814.4733000000012,-5398.474300000013,-3584.001000000011,2020-11-24 10:15:00,360.68,331884,273701,1674,33414,33059,308,607259,0.5003518964975068,0.495036013237298,0.004612090265195191,0.0027566491398233702,0.4507154278487433,0.5465279230114334,8133572.0,7756562.0,3553,-0.046206051082941284,-0.04406429303140135
9,2020-11-24 10:20:00,2020-11-24 10:20:00,2359.442599999991,-4569.165400000005,-2209.722800000014,2020-11-24 10:20:00,360.74,352844,297133,1707,35959,35632,315,651684,0.500083442271855,0.4955358384557617,0.004380719272383389,0.0026193676689929475,0.4559464402992862,0.5414341920317209,8604871.0,8227861.0,3530,-0.026856588850978573,-0.025679906183370026
10,2020-11-24 10:25:00,2020-11-24 10:25:00,1459.884400000007,-6120.6604000000025,-4660.7759999999935,2020-11-24 10:25:00,360.635,374195,316412,1728,38392,38208,325,692335,0.4990835229119272,0.4966915827104322,0.004224894377640559,0.002495901550549951,0.45702152859526096,0.5404825698541891,9446705.0,9069695.0,5180,-0.05138845352572488,-0.04933758384537247
11,2020-11-24 10:30:00,2020-11-24 10:30:00,-1725.3991999999994,-6625.733400000005,-8351.132600000004,2020-11-24 10:30:00,360.78,399707,353026,1735,41150,40741,332,754468,0.5004682388139572,0.49549396154360703,0.0040377996424358145,0.0022996336491408515,0.4679138147674918,0.5297865515833674,10422412.0,10045402.0,5197,-0.08313388155098228,-0.08012667892998286
12,2020-11-24 10:35:00,2020-11-24 10:35:00,-2282.405999999992,-7387.4489000000085,-9669.854900000002,2020-11-24 10:35:00,360.56,421677,371399,1745,43477,43112,337,794821,0.5001610565308423,0.4959620826910245,0.003876860778133125,0.0021954628778051914,0.4672737635266305,0.5305307735955643,11129174.0,10752164.0,4083,-0.08993403467432233,-0.08688744465671938
13,2020-11-24 10:40:00,2020-11-24 10:40:00,-2132.9434999999976,-8272.175700000009,-10405.119200000008,2020-11-24 10:40:00,360.85,438958,386458,1784,45476,45217,343,827200,0.4995386440529022,0.4966936157124654,0.003767740234632453,0.0021566731141199227,0.4671881044487428,0.5306552224371374,12115787.0,11738777.0,5133,-0.08863886927914219,-0.08588067122672269
14,2020-11-24 10:45:00,2020-11-24 10:45:00,-933.1012999999988,-8990.961000000001,-9924.0623,2020-11-24 10:45:00,361.418,484549,426339,1827,49716,49470,354,912715,0.4994575045207957,0.4969861362266426,0.0035563592525617842,0.0020017201426513207,0.4671107629435257,0.5308875169138231,12709698.0,12332688.0,4239,-0.08046958051642918,-0.07808259724188568
15,2020-11-24 10:50:00,2020-11-24 10:50:00,545.3055999999965,-7999.640699999997,-7454.335100000002,2020-11-24 10:50:00,361.61699999999996,514450,457125,1878,52422,52266,363,973453,0.4990147642573607,0.4975297712539624,0.0034554644886769285,0.001929214867076274,0.4695912386114173,0.5284795465215064,13953200.0,13576190.0,4269,-0.05490741585083888,-0.05342383897600552
16,2020-11-24 10:55:00,2020-11-24 10:55:00,547.9922000000082,-8012.956100000005,-7464.963899999998,2020-11-24 10:55:00,361.6,540955,489725,1893,55295,55399,378,1032573,0.4978302362431576,0.4987665658311726,0.003403197925669836,0.001833284426379539,0.4742763949861172,0.5238903205875033,14768848.0,14391838.0,4187,-0.051869426962699264,-0.05054533637288432
17,2020-11-24 11:00:00,2020-11-24 11:00:00,-668.845999999997,-9052.17950000001,-9721.025500000009,2020-11-24 11:00:00,361.51,568031,519041,1921,57753,58152,398,1088993,0.4965736051520597,0.5000042991152421,0.003422095732698211,0.0017640150120340535,0.4766247349615654,0.5216112500264005,15490925.0,15113915.0,3723,-0.0643183814385618,-0.06275303443790482
18,2020-11-24 11:05:00,2020-11-24 11:05:00,284.6610000000006,-6947.911499999997,-6663.250499999997,2020-11-24 11:05:00,361.79,591357,550344,1941,61185,61350,403,1143642,0.4976898924661211,0.49903203240657895,0.0032780751272999398,0.0016972094414161075,0.4812205218066493,0.5170822687519346,15864235.0,15487225.0,2947,-0.04302417314916002,-0.04200171328778222
19,2020-11-24 11:10:00,2020-11-24 11:10:00,-494.3745000000094,-25280.968300000026,-25775.342800000035,2020-11-24 11:10:00,361.7,712342,571664,1945,63828,63738,407,1285951,0.4987614574949403,0.4980581841482188,0.003180358356840896,0.0015124993098492867,0.4445457097509936,0.5539417909391571,16991051.0,16614041.0,2323,-0.1551419236295374,-0.15169951994140934
20,2020-11-24 11:15:00,2020-11-24 11:15:00,-1515.8352000000016,-24535.34230000002,-26051.17750000002,2020-11-24 11:15:00,361.725,724812,588423,1967,65562,65574,416,1315202,0.4983732668450498,0.4984644855266359,0.0031622476283142786,0.0014955877500186284,0.4474012357037169,0.5511031765462644,17457598.0,17080588.0,3595,-0.15251920776966238,-0.1492254404070939
21,2020-11-24 11:20:00,2020-11-24 11:20:00,-221.75850000001626,-23749.2418,-23971.00030000001,2020-11-24 11:20:00,362.1,750352,616471,1993,68332,68280,427,1368816,0.498631776355636,0.4982523223315991,0.0031159013127649788,0.001456002852099917,0.4503680553120361,0.5481759418358639,17965427.0,17588417.0,3642,-0.13628856024962346,-0.1334285029796398
22,2020-11-24 11:25:00,2020-11-24 11:25:00,708.2572000000168,-24463.218399999994,-23754.961199999976,2020-11-24 11:25:00,362.25,783529,643230,1996,71050,70736,429,1428755,0.4995956825932567,0.4973877579720845,0.0030165594346587914,0.0013970204828679515,0.4502031488953669,0.5483998306217651,18532609.0,18155599.0,4081,-0.13084096646990262,-0.12817926067506188
23,2020-11-24 11:30:00,2020-11-24 11:30:00,977.6874999999827,-24249.702,-23272.014500000016,2020-11-24 11:30:00,362.415,804384,665084,2005,73928,73463,433,1471473,0.5001082368221669,0.4969626041779414,0.002929158999891763,0.001362580217238101,0.4519851876317133,0.5466522321510486,19466742.0,19089732.0,4718,-0.12190854486589972,-0.11954755705911145
24,2020-11-24 11:35:00,2020-11-24 11:35:00,916.6221000000032,-25748.801699999956,-24832.179599999945,2020-11-24 11:35:00,362.619,834750,692272,2005,77271,76539,433,1529027,0.5009692498200891,0.4962234915036663,0.002807258676244627,0.0013112914291245348,0.4527532868942144,0.5459354216766611,19994999.0,19617989.0,3686,-0.12657861924583574,-0.12419195219764675
25,2020-11-24 11:40:00,2020-11-24 11:40:00,443.1164999999848,-27517.89079999996,-27074.774299999965,2020-11-24 11:40:00,362.585,858355,717325,2010,80111,79183,438,1577690,0.5015338191470713,0.495724087847144,0.0027420930057846893,0.0012740145402455488,0.4546679005381286,0.5440580849216259,20624423.0,20247413.0,4595,-0.1337196722366456,-0.1312753054958191
26,2020-11-24 11:45:00,2020-11-24 11:45:00,1056.9909,-29741.99669999996,-28685.005799999966,2020-11-24 11:45:00,362.63,890726,744517,2010,82726,81401,438,1637253,0.5026949837450247,0.4946434539543645,0.002661562300610701,0.0012276660968097172,0.4547354623873036,0.5440368715158866,21153666.0,20776656.0,4224,-0.13806363160654905,-0.1356030004444618
