timestamp,C,P,netDelta,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
2020-08-03 09:35:00,21204.40670000001,-20449.0318,755.3749000000171,3124099.0,2532922.0,6562,0.029822272458449848,0.024178968080077395
2020-08-03 09:40:00,32450.596099999984,-39316.950199999985,-6866.354100000001,3588079.0,2996902.0,4031,-0.22911506949509866,-0.19136574473416001
2020-08-03 09:45:00,43338.130999999936,-46100.72579999999,-2762.5948000000426,4136084.0,3544907.0,4294,-0.07793137591479954,-0.06679252162190233
2020-08-03 09:50:00,51093.034500000096,-60457.91100000004,-9364.87649999994,4549231.0,3958054.0,3488,-0.23660305038789115,-0.20585625350745962
2020-08-03 09:55:00,56456.7676,-66926.5596999999,-10469.792099999897,5019768.0,4428591.0,3856,-0.2364136155269226,-0.2085712347662262
2020-08-03 10:00:00,67584.79299999996,-69427.19120000003,-1842.3982000000688,6428221.0,5837044.0,10908,-0.031563890900943505,-0.028661089903412915
2020-08-03 10:05:00,101052.8402999998,-77893.93760000003,23158.90269999977,7078469.0,6487292.0,4538,0.35698875123857177,0.3271738945243635
2020-08-03 10:10:00,112475.98769999988,-84650.4965999999,27825.491099999985,7933017.0,7341840.0,3510,0.3789988763034877,0.35075547045972527
2020-08-03 10:15:00,119293.5406,-90701.97400000007,28591.566599999933,8307007.0,7715830.0,3233,0.3705572388194132,0.34418613828060973
2020-08-03 10:20:00,127696.01069999988,-93572.49409999997,34123.516599999915,8929219.0,8338042.0,4602,0.4092509560397983,0.38215566893364267
2020-08-03 10:25:00,138329.7513000001,-110387.06909999967,27942.68220000041,10644438.0,10053261.0,2949,0.277946451405175,0.26250969943176344
2020-08-03 10:30:00,140722.20209999982,-117240.2568,23481.94529999984,10999001.0,10407824.0,3127,0.22561820126858256,0.21349161892066235
2020-08-03 10:35:00,154519.99820000044,-114635.65759999992,39884.340600000505,11223977.0,10632800.0,2254,0.3751066567602184,0.35534945055572104
2020-08-03 10:40:00,155121.9992,-119156.86900000002,35965.13019999997,11590746.0,10999569.0,2948,0.32696854031280653,0.3102917637915624
2020-08-03 10:45:00,148684.22229999994,-133806.90939999992,14877.312900000048,11942083.0,11350906.0,3038,0.13106718441682141,0.1245788770685989
2020-08-03 10:50:00,142788.3480999997,-159681.2370000001,-16892.888900000402,12217011.0,11625834.0,2461,-0.14530474888941647,-0.13827350159544263
2020-08-03 10:55:00,154162.93560000008,-159632.74409999946,-5469.808499999343,12499582.0,11908405.0,2519,-0.04593233518678062,-0.04375993133209849
2020-08-03 11:00:00,164681.01860000007,-160300.32919999995,4380.689400000119,12883825.0,12292648.0,3039,0.03563666184861162,0.03400146617949343
