timestamp,C,P,netDelta,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
2020-11-02 09:35:00,15563.7567,-15058.52689999998,505.229800000021,5243768.0,3804771.0,11126,0.013278849108133471,0.009634861801666682
2020-11-02 09:40:00,24749.256699999954,-28055.92860000001,-3306.671900000063,6325270.0,4886273.0,10121,-0.06767268017976202,-0.05227716603402009
2020-11-02 09:45:00,33068.56220000001,-44219.69590000001,-11151.133700000006,7389316.0,5950319.0,10294,-0.18740396439249737,-0.15090887573355918
2020-11-02 09:50:00,46914.40820000002,-51665.11270000003,-4750.704500000007,8461910.0,7022913.0,9987,-0.06764578316718443,-0.05614222439141999
2020-11-02 09:55:00,66879.98209999988,-63736.106800000125,3143.875299999774,9260953.0,7821956.0,7591,0.040192955572746436,0.033947643401276026
2020-11-02 10:00:00,74906.09010000009,-71132.32989999992,3773.7602000001643,10749195.0,9310198.0,13354,0.04053361915611423,0.035107375017386554
2020-11-02 10:05:00,99558.79949999976,-76052.15760000027,23506.641899999482,11715596.0,10276599.0,8690,0.22873950710735608,0.200644012477039
2020-11-02 10:10:00,99277.16469999994,-90436.69070000002,8840.473999999915,12368015.0,10929018.0,6176,0.08088992075957707,0.07147851939054016
2020-11-02 10:15:00,110606.27199999981,-92684.52650000008,17921.745499999728,13381274.0,11942277.0,9778,0.15006975219214666,0.13393153372391692
2020-11-02 10:20:00,136230.60639999984,-93712.49469999988,42518.111699999965,14338521.0,12899524.0,9697,0.3296099274670907,0.2965306651920373
2020-11-02 10:25:00,138288.4659,-107633.35380000006,30655.112099999955,15238442.0,13799445.0,8051,0.22214742766828632,0.20116959529064685
2020-11-02 10:30:00,138535.93639999983,-118918.81090000016,19617.12549999969,16119691.0,14680694.0,8319,0.1336253279306802,0.12169665969403315
2020-11-02 10:35:00,133920.76290000015,-140380.2290000001,-6459.4660999999605,16961415.0,15522418.0,8285,-0.04161378787763582,-0.03808329729565582
2020-11-02 10:40:00,129125.17339999994,-160786.4305999999,-31661.25719999993,17668465.0,16229468.0,7259,-0.19508499724082104,-0.179196422552836
2020-11-02 10:45:00,128699.3099,-175233.81709999967,-46534.507199999665,18260878.0,16821881.0,6246,-0.27663081910994175,-0.25483170743487615
2020-11-02 10:50:00,138594.1253000002,-177400.14910000048,-38806.023800000265,18685672.0,17246675.0,4618,-0.22500582750008488,-0.2076779673752181
2020-11-02 10:55:00,141213.60710000017,-188637.9876000001,-47424.38049999994,19141417.0,17702420.0,4615,-0.2678977252827576,-0.24775794028205927
2020-11-02 11:00:00,139031.90280000027,-201159.75840000066,-62127.85560000036,19775455.0,18336458.0,6004,-0.3388214648652447,-0.31416650388069634
2020-11-02 11:05:00,145121.0344,-204560.73639999988,-59439.7019999999,20069784.0,18630787.0,3024,-0.3190402101639609,-0.2961651306262185
2020-11-02 11:10:00,151540.2222000006,-205560.9145000004,-54020.692299999726,20605790.0,19166793.0,5706,-0.2818452325331615,-0.2621626848570219
2020-11-02 11:15:00,150949.3837999999,-217341.55890000003,-66392.17510000018,21266725.0,19827728.0,6242,-0.3348450972294969,-0.3121880548133301
2020-11-02 11:20:00,142960.61280000026,-243311.4022000004,-100350.7894000001,22866271.0,21427274.0,5822,-0.4683320398105708,-0.43885944236382085
2020-11-02 11:25:00,149930.51680000036,-261274.31019999983,-111343.79339999947,23622446.0,22183449.0,7002,-0.5019228227314855,-0.4713474354010566
2020-11-02 11:30:00,165866.2284999999,-252712.7989999998,-86846.57049999989,24195785.0,22756788.0,5098,-0.38162929891511876,-0.35893264260696595
2020-11-02 11:35:00,166883.70719999998,-262526.1162000002,-95642.40900000023,24853609.0,23414612.0,5576,-0.40847317478504547,-0.3848230210751293
2020-11-02 11:40:00,166392.8225999999,-272839.66170000075,-106446.83910000091,26138367.0,24699370.0,8220,-0.43096985510157104,-0.40724364724085826
2020-11-02 11:45:00,197598.0693,-245204.99409999946,-47606.92479999949,26658538.0,25219541.0,4337,-0.1887699891128054,-0.17858040377157777
2020-11-02 11:50:00,196942.10140000028,-260329.01190000013,-63386.910499999794,26946361.0,25507364.0,2769,-0.24850435544809646,-0.23523365733873972
2020-11-02 11:55:00,199726.95069999946,-260952.6711000005,-61225.720400001024,27314663.0,25875666.0,3649,-0.23661505137684583,-0.2241496459246121
2020-11-02 12:00:00,191574.84880000007,-278451.9432,-86877.09439999991,27751205.0,26312208.0,3880,-0.33017789461074465,-0.3130570164430695
2020-11-02 12:05:00,189778.9796,-291023.2841000007,-101244.30450000064,28172467.0,26733470.0,4276,-0.37871740742971505,-0.3593732295435847
2020-11-02 12:10:00,202143.0344000005,-281915.7046000005,-79772.67020000002,28642011.0,27203014.0,4597,-0.29324938111637194,-0.27851630320231363
2020-11-02 12:15:00,196912.79939999976,-298881.00620000064,-101968.20680000086,29149308.0,27710311.0,4716,-0.36797929406133645,-0.3498134734450672
2020-11-02 12:20:00,190556.82519999985,-317002.08539999987,-126445.26020000006,29491354.0,28052357.0,3603,-0.4507473657204636,-0.4287536618359404
2020-11-02 12:25:00,202176.5624999993,-309078.278,-106901.71550000069,29960115.0,28521118.0,4651,-0.37481600651138813,-0.3568134351286726
2020-11-02 12:30:00,218735.03119999976,-295400.6625,-76665.63130000021,30328712.0,28889715.0,3537,-0.26537344276328173,-0.25278235125843856
2020-11-02 12:35:00,205191.57309999992,-317988.257399999,-112796.68429999908,30830356.0,29391359.0,5166,-0.3837749874036076,-0.36586241268183567
2020-11-02 12:40:00,189936.50250000012,-350213.3226999992,-160276.82019999906,31410590.0,29971593.0,5302,-0.5347624338819731,-0.51026364102043
2020-11-02 12:45:00,179711.84709999952,-383408.42869999935,-203696.5815999998,32118913.0,30679916.0,6389,-0.6639411320422123,-0.6341951285835851
2020-11-02 12:50:00,176314.43519999983,-412534.098799999,-236219.6635999992,32819820.0,31380823.0,6100,-0.7527516521794193,-0.7197469809401734
2020-11-02 12:55:00,182015.95530000038,-417572.52579999977,-235556.57049999945,33333734.0,31894737.0,4553,-0.7385436992316301,-0.7066612174321648
2020-11-02 13:00:00,192378.49880000012,-408113.41639999975,-215734.91759999964,34012433.0,32573436.0,6363,-0.6623032264695675,-0.6342825213356529
2020-11-02 13:05:00,189487.9084999994,-452865.2591999996,-263377.3507000002,34630721.0,33191724.0,5790,-0.7935030753449269,-0.7605309479407033
2020-11-02 13:10:00,185583.15329999977,-485147.0170000003,-299563.8637000005,35145863.0,33706866.0,4600,-0.8887324727846264,-0.8523445951519258
2020-11-02 13:15:00,182209.83450000046,-508628.9909999988,-326419.1564999984,35769584.0,34330587.0,5963,-0.9508114629674069,-0.9125606730567468
2020-11-02 13:20:00,176003.76850000015,-549276.8031000011,-373273.03460000094,36666062.0,35227065.0,7050,-1.0596200239787248,-1.01803415539962
2020-11-02 13:25:00,186527.9045999996,-552497.8495999987,-365969.9449999991,37217236.0,35778239.0,4705,-1.0228841754900209,-0.9833345630503004
2020-11-02 13:30:00,194935.12310000023,-549269.9907000004,-354334.8676000003,38058117.0,36619120.0,7002,-0.9676225632948041,-0.931036255945086
2020-11-02 13:35:00,207746.20439999973,-542390.6196999996,-334644.41529999976,38703043.0,37264046.0,5550,-0.8980356435262015,-0.8646462638609572
2020-11-02 13:40:00,202335.24409999946,-577581.9309000007,-375246.6868000013,39221143.0,37782146.0,4596,-0.993185211872299,-0.9567459234933601
2020-11-02 13:45:00,215597.4095000006,-562916.7535999996,-347319.3440999989,39703055.0,38264058.0,4618,-0.9076908259442813,-0.8747924916609033
2020-11-02 13:50:00,208443.69160000008,-592196.8534999994,-383753.1618999993,40388315.0,38949318.0,7186,-0.9852628533829509,-0.950158881102119
2020-11-02 13:55:00,193128.86970000016,-651602.5755000005,-458473.7058000004,40943767.0,39504770.0,5313,-1.1605527783100633,-1.119764348502668
2020-11-02 14:00:00,194137.21150000035,-667304.4651999982,-473167.25369999796,41595182.0,40156185.0,6230,-1.1783172472683796,-1.1375530312621254
2020-11-02 14:05:00,203603.01979999983,-659253.6758000003,-455650.65600000037,42163507.0,40724510.0,6030,-1.118860990592644,-1.0806754191486025
2020-11-02 14:10:00,216150.06780000046,-646152.6784000007,-430002.6106000001,42859267.0,41420270.0,6282,-1.0381453587820653,-1.0032896983515842
2020-11-02 14:15:00,219207.73169999965,-651502.8335999984,-432295.10189999867,43453024.0,42014027.0,5541,-1.0289304138829602,-0.9948561966596355
2020-11-02 14:20:00,215157.4518999997,-667428.0472999979,-452270.5953999981,44793059.0,43354062.0,9845,-1.0432023541415754,-1.0096890132017957
2020-11-02 14:25:00,271952.33459999994,-587318.6157999998,-315366.28119999985,45736743.0,44297746.0,6865,-0.7119239908956086,-0.6895250088096563
2020-11-02 14:30:00,290953.32239999983,-571865.2477999997,-280911.92539999983,46589490.0,45150493.0,7293,-0.6221680135364188,-0.6029512780672204
2020-11-02 14:35:00,283009.42270000034,-603078.3446,-320068.9218999996,47424361.0,45985364.0,5998,-0.6960234606384753,-0.6749040264348519
2020-11-02 14:40:00,306264.6277999989,-576458.8829000011,-270194.25510000234,48090783.0,46651786.0,5930,-0.5791723710213417,-0.5618420791776302
2020-11-02 14:45:00,316722.0561999994,-569269.2448999994,-252547.1887,49397182.0,47958185.0,9182,-0.5265987207397445,-0.5112582914142755
2020-11-02 14:50:00,344384.5773000005,-555551.0761000017,-211166.49880000122,49963981.0,48524984.0,5537,-0.4351706716688484,-0.42263745717139956
2020-11-02 14:55:00,325419.4346999998,-595715.9228999995,-270296.4881999997,50598555.0,49159558.0,5816,-0.549835066051651,-0.5341980382641356
2020-11-02 15:00:00,348577.6091999991,-575109.4846000004,-226531.87540000136,51326151.0,49887154.0,6776,-0.4540885924260209,-0.44135761397732975
2020-11-02 15:05:00,366891.84289999935,-565550.6977999993,-198658.8548999997,51913168.0,50474171.0,5018,-0.3935851762676789,-0.3826752682479322
2020-11-02 15:10:00,348123.34099999967,-594395.3052999995,-246271.96429999988,52541632.0,51102635.0,6106,-0.48191637143564103,-0.46871776708420454
2020-11-02 15:15:00,364313.8165999987,-578016.3894000006,-213702.57280000183,53330157.0,51891160.0,6376,-0.41182847483078394,-0.40071618915354373
2020-11-02 15:20:00,421061.0784,-520492.6244,-99431.54600000007,53979091.0,52540094.0,5819,-0.1892488924743836,-0.1842038169927687
2020-11-02 15:25:00,419918.73839999904,-528754.1613000018,-108835.42290000274,54697244.0,53258247.0,6983,-0.2043541217194076,-0.19897789164661156
2020-11-02 15:30:00,407872.68959999963,-557250.7867999998,-149378.0972000002,55693894.0,54254897.0,9090,-0.2753264782716299,-0.268212700659789
2020-11-02 15:35:00,363692.618900001,-630322.566,-266629.947099999,57028828.0,55589831.0,10843,-0.4796379882860212,-0.46753537894904484
2020-11-02 15:40:00,350318.74039999984,-670187.3711000007,-319868.63070000085,58664801.0,57225804.0,9425,-0.5589587359925967,-0.5452479600160935
2020-11-02 15:45:00,308084.1124999994,-756876.0754000008,-448791.9629000014,61502362.0,60063365.0,13319,-0.7471975020047602,-0.7297150033034526
2020-11-02 15:50:00,360939.6923000003,-686700.1835000013,-325760.49120000104,65236423.0,63797426.0,18833,-0.5106169819453233,-0.49935369877652713
2020-11-02 15:55:00,396279.1391999992,-635834.1608000003,-239555.02160000114,71252180.0,69813183.0,32189,-0.34313722896720117,-0.3362072874121201
2020-11-02 16:00:00,485133.40560000023,-549144.8884000015,-64011.48280000128,74029503.0,72590506.0,3606,-0.08818161813061515,-0.08646753011431305
2020-11-02 16:05:00,516086.90070000006,-514257.90729999857,1828.9934000014914,76625904.0,75186907.0,1136,0.002432595611362882,0.0023869126555446465
2020-11-02 16:10:00,498668.59339999716,-534763.7302000003,-36095.13680000319,81164443.0,79725446.0,895,-0.04527429899859474,-0.044471612772606826
2020-11-02 16:15:00,459800.543100001,-581344.9299999975,-121544.3868999966,81223954.0,79784957.0,221,-0.15233997920183953,-0.14964106142874625
2020-11-03 09:35:00,8477.74150000001,-9523.01209999999,-1045.2705999999837,2999138.0,2200717.0,8156,-0.047496820354456466,-0.03485236758028419
2020-11-03 09:40:00,17427.298299999995,-17556.602599999995,-129.30429999999978,3778086.0,2979665.0,7920,-0.004339558306051176,-0.003422481648114939
2020-11-03 09:45:00,25879.619199999994,-40065.21360000005,-14185.594400000058,4909606.0,4111185.0,10225,-0.3450487973662109,-0.2889354950275044
2020-11-03 09:50:00,35596.68890000004,-47673.03999999999,-12076.351099999949,6342324.0,5543903.0,11620,-0.21783121205403394,-0.19040892739002216
2020-11-03 09:55:00,49536.39190000002,-60116.08550000001,-10579.693599999991,7121271.0,6322850.0,7164,-0.167324760195165,-0.14856468178222668
2020-11-03 10:00:00,58012.3234,-68129.06619999993,-10116.742799999927,8375393.0,7576972.0,10560,-0.13351960123384285,-0.12079126078023952
2020-11-03 10:05:00,71070.52449999993,-74696.29919999986,-3625.774699999936,9535403.0,8736982.0,9324,-0.041499166416961095,-0.038024346742344665
2020-11-03 10:10:00,84225.81280000007,-84538.41380000013,-312.6010000000533,10556142.0,9757721.0,8191,-0.0032036271584323156,-0.0029613186332663327
2020-11-03 10:15:00,92342.54899999996,-91834.34219999993,508.2068000000437,12050999.0,11252578.0,12100,0.004516358829061605,0.004217134197754425
2020-11-03 10:20:00,111544.18189999994,-100604.05489999989,10940.127000000066,13550322.0,12751901.0,11171,0.08579212620926141,0.08073702602786906
2020-11-03 10:25:00,122669.7005,-112151.54640000033,10518.154099999665,14752284.0,13953863.0,8831,0.07537808060749676,0.07129847893383605
2020-11-03 10:30:00,130157.67979999994,-123467.68930000033,6689.9904999996215,16177011.0,15378590.0,10147,0.04350197579881914,0.041354923353885464
2020-11-03 10:35:00,133412.28999999998,-134530.84339999984,-1118.5533999998588,17399438.0,16601017.0,7851,-0.006737860698533462,-0.006428675454919055
2020-11-03 10:40:00,141783.94850000014,-142606.49819999962,-822.5496999994502,18045746.0,17247325.0,5529,-0.004769143620819172,-0.004558136305362218
2020-11-03 10:45:00,145298.44909999968,-153706.03180000046,-8407.582700000785,18575508.0,17777087.0,4985,-0.04729449037404601,-0.045261656908660505
2020-11-03 10:50:00,157010.5200999998,-157026.84699999983,-16.32690000004368,19316358.0,18517937.0,5877,-8.816802865267161e-05,-8.452369747984418e-05
2020-11-03 10:55:00,162232.79340000008,-165655.62639999992,-3422.832999999838,20148834.0,19350413.0,6541,-0.017688681890147967,-0.016987747281057744
2020-11-03 11:00:00,174321.41019999995,-169951.78749999974,4369.622700000182,21637230.0,20838809.0,8504,0.02096867772049824,0.020194926522480842
2020-11-03 11:05:00,177525.08210000003,-183609.72149999964,-6084.639399999578,22287704.0,21489283.0,4814,-0.02831476229337004,-0.02730043166402236
2020-11-03 11:10:00,177316.37319999933,-188771.77389999985,-11455.400700000522,23205275.0,22406854.0,5190,-0.05112453850058791,-0.04936550288673813
2020-11-03 11:15:00,179206.06260000015,-197274.67439999973,-18068.611799999577,24059458.0,23261037.0,5329,-0.07767758505349344,-0.07509982893213794
2020-11-03 11:20:00,183602.48490000065,-206066.1563999997,-22463.67149999909,24597348.0,23798927.0,4878,-0.09438942982597111,-0.09132558314822838
2020-11-03 11:25:00,189758.6321000009,-211425.9056,-21667.273499999086,25276791.0,24478370.0,5858,-0.08851599800149719,-0.0857200326576229
2020-11-03 11:30:00,188890.1850000004,-219407.7402999999,-30517.555299999512,25905586.0,25107165.0,5236,-0.12154918844879346,-0.1178029916018866
2020-11-03 11:35:00,195335.9257,-220354.2102000001,-25018.284500000118,26630139.0,25831718.0,6153,-0.09685102825913522,-0.09394725465007944
2020-11-03 11:40:00,208729.2065000005,-220492.53349999973,-11763.326999999234,27218535.0,26420114.0,5089,-0.044524134150213106,-0.043218075476873515
2020-11-03 11:45:00,207868.45929999973,-228634.3359999997,-20765.87669999988,27789880.0,26991459.0,4851,-0.07693499154676996,-0.0747246001062253
2020-11-03 11:50:00,211596.58660000048,-237814.65609999906,-26218.06949999856,28226831.0,27428410.0,4008,-0.09558727428968199,-0.09288350328805442
2020-11-03 11:55:00,207946.876,-247585.1205000001,-39638.24450000015,28985139.0,28186718.0,6180,-0.1406273852102971,-0.13675368091213969
2020-11-03 12:00:00,208127.85910000012,-260397.5204999998,-52269.66139999962,29658246.0,28859825.0,5557,-0.18111565610671448,-0.17623989429448936
2020-11-03 12:05:00,208409.5256999989,-269737.089299999,-61327.5636,30298630.0,29500209.0,5212,-0.20788857326400637,-0.20241035188719755
2020-11-03 12:10:00,213331.72339999946,-275791.13929999963,-62459.415900000175,30752516.0,29954095.0,3935,-0.20851711894483935,-0.20310343355320967
