,timestamp,Unnamed: 0,C,P,netDelta,deltaTime,spyPrice,buySize,sellSize,undefinedSize,buySide,sellSide,undefinedSide,size,buyPctTrades,sellPctTrades,undefinedPctTrades,undefinedPctSize,sellPctSize,buyPctSize,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
76,2020-10-09 15:55:00,2020-10-09 15:55:00,5450.165499999981,-7027.078100000024,-1576.9126000000442,2020-10-09 15:55:00,346.415,2003682,2049017,10360,160151,163700,535,4063059,0.4937050304267139,0.5046456998760736,0.00164926969721258,0.002549802993261973,0.5043040231510298,0.4931461738557082,49117429.0,48431076.0,11660,-0.0032559933213130434,-0.003210494995574879
77,2020-10-09 16:00:00,2020-10-09 16:00:00,7421.465299999978,-6256.402500000025,1165.0627999999533,2020-10-09 16:00:00,346.84,2055554,2105199,10361,164258,168281,536,4171114,0.4931561960519403,0.5052345567815056,0.0016092471665540794,0.0024839886898320213,0.5047090537443953,0.4928069575657726,51700101.0,51013748.0,2080,0.0022838212161944136,0.0022535019805859824
78,2020-10-09 16:05:00,2020-10-09 16:05:00,9394.128199999996,-5259.0110999999715,4135.117100000026,2020-10-09 16:05:00,346.73,2091951,2139653,10361,166334,170364,536,4241965,0.4932302199659584,0.5051803792025715,0.0015894008314701366,0.0024425001149231546,0.5044013800208158,0.493156119864261,53318525.0,52632172.0,1638,0.007856633961448572,0.00775549792497078
79,2020-10-09 16:10:00,2020-10-09 16:10:00,8451.871199999989,-3860.2607,4591.610499999989,2020-10-09 16:10:00,346.73,2120069,2163634,10361,167884,171930,536,4294064,0.4932686939914794,0.5051564565888056,0.0015748494197149992,0.0024128657607338875,0.5038662674799445,0.4937208667593217,56501730.0,55815377.0,1356,0.00822642566760767,0.00812649541881282
80,2020-10-09 16:15:00,2020-10-09 16:15:00,5814.812800000012,-2057.4430000000066,3757.369800000005,2020-10-09 16:15:00,346.85,2146090,2183758,10361,169484,173659,536,4340209,0.4931462207466851,0.505294184398814,0.0015595948545008569,0.002387212228719861,0.5031458162498627,0.4944669715214175,56582199.0,55895846.0,389,0.006722091298161951,0.006640551032666661
0,2020-10-12 09:35:00,2020-10-12 09:35:00,-1118.2063999999993,-7332.561699999995,-8450.768099999994,2020-10-12 09:35:00,349.332,208550,152608,3580,15246,16223,535,364738,0.4763779527559055,0.5069053868266467,0.016716660417447817,0.00981526465572548,0.41840444373769664,0.5717802916065778,2904703.0,1965038.0,5396,-0.43005621774235375,-0.2909339818907473
1,2020-10-12 09:40:00,2020-10-12 09:40:00,-1717.3781000000015,-4576.3753000000015,-6293.753400000002,2020-10-12 09:40:00,349.62,285016,247316,4105,25003,26459,735,536437,0.4790122037665,0.5069065271950495,0.014081269038450488,0.007652343145607033,0.4610345669668573,0.5313130898875357,3484700.0,2545035.0,5001,-0.24729535743123385,-0.18061105403621552
2,2020-10-12 09:45:00,2020-10-12 09:45:00,-5549.711800000003,-6665.096800000002,-12214.808600000006,2020-10-12 09:45:00,349.265,346864,309123,4753,33008,35668,881,660740,0.4745460557528358,0.512788073091134,0.012665871156030305,0.0071934497684414435,0.4678436298695402,0.5249629203620183,4115686.0,3176021.0,4769,-0.384594705135766,-0.29678669849935113
3,2020-10-12 09:50:00,2020-10-12 09:50:00,-6897.560600000005,-12679.852000000004,-19577.41260000001,2020-10-12 09:50:00,349.31800000000015,408976,352810,5208,39718,42209,996,766994,0.4789744702917164,0.5090143868408041,0.012011142867479473,0.006790144381833495,0.459990560551973,0.5332192950661935,4659865.0,3720200.0,4365,-0.5262462394494922,-0.4201283213140297
4,2020-10-12 09:55:00,2020-10-12 09:55:00,-7716.822700000002,-16931.294899999968,-24648.117599999976,2020-10-12 09:55:00,349.199,458588,400280,6063,45804,48974,1071,864931,0.477876660163382,0.5109495143402644,0.01117382549635364,0.007009807718766007,0.4627883611525081,0.5302018311287259,5070262.0,4130597.0,3192,-0.5967204643783931,-0.4861310441156685
5,2020-10-12 10:00:00,2020-10-12 10:00:00,-5175.423400000004,-16559.86239999999,-21735.285799999994,2020-10-12 10:00:00,349.41,505614,434064,6206,50800,54651,1124,945884,0.476659629368989,0.5127938071780437,0.010546563452967395,0.006561058227013038,0.4588977083870749,0.5345412333859121,5913380.0,4973715.0,4889,-0.43700304098646575,-0.3675611207126888
6,2020-10-12 10:05:00,2020-10-12 10:05:00,-410.93429999999915,-18140.124899999988,-18551.05919999999,2020-10-12 10:05:00,349.63,570843,489511,7066,57219,62350,1179,1067420,0.4738712028356578,0.5163646602842283,0.009764136880113957,0.006619699836990125,0.458592681418748,0.5347876187442618,6507545.0,5567880.0,4569,-0.3331799392228279,-0.285070010272691
7,2020-10-12 10:10:00,2020-10-12 10:10:00,3520.2924000000094,-17496.149099999973,-13975.856699999964,2020-10-12 10:10:00,349.63,641698,552403,7806,63839,69627,1234,1201907,0.4739346696362287,0.5169042316258352,0.009161098737936154,0.006494678872824603,0.4596054436824147,0.5338998774447608,6903218.0,5963553.0,3612,-0.2343545316022171,-0.2024542278687992
8,2020-10-12 10:15:00,2020-10-12 10:15:00,9251.469400000044,-18319.12189999999,-9067.652499999946,2020-10-12 10:15:00,349.91,737037,615920,7911,70838,77088,1284,1360868,0.4747537028349306,0.5166409758059112,0.008605321359158234,0.005813201574289351,0.4525934918008213,0.5415933066248894,7680917.0,6741252.0,4937,-0.13450991744560128,-0.11805429612115255
9,2020-10-12 10:20:00,2020-10-12 10:20:00,11125.397399999983,-21757.1924,-10631.795000000018,2020-10-12 10:20:00,350.01,806955,664211,8021,78239,84016,1314,1479187,0.4783241323233621,0.5136425606319046,0.008033307044733415,0.0054225733460340035,0.4490378836482473,0.5455395430057187,8138767.0,7199102.0,4089,-0.1476822387014383,-0.1306315194918348
10,2020-10-12 10:25:00,2020-10-12 10:25:00,11302.740499999984,-24341.247200000005,-13038.506700000022,2020-10-12 10:25:00,350.06,856442,703696,8154,83736,89310,1352,1568292,0.4801431209073498,0.5121044966111997,0.007752382481450475,0.0051992868674966145,0.4487021549558373,0.5460985581766661,9008802.0,8069137.0,4859,-0.16158489687311076,-0.1447307499931736
11,2020-10-12 10:30:00,2020-10-12 10:30:00,11440.709299999995,-25880.05320000001,-14439.343900000007,2020-10-12 10:30:00,350.168,914928,760004,8219,89547,95730,1392,1683151,0.4797100750526333,0.5128328753033444,0.007457049644022306,0.004883103179690949,0.4515364337483684,0.5435804630719406,9389449.0,8449784.0,3667,-0.17088417763104954,-0.1537826543389288
12,2020-10-12 10:35:00,2020-10-12 10:35:00,10110.5336,-28565.07949999998,-18454.545899999983,2020-10-12 10:35:00,350.16,955520,800838,8658,94682,101141,1444,1765016,0.4799687732869664,0.5127111985278835,0.007320028185150077,0.00490533796860765,0.4537284647844552,0.5413661972469371,10136115.0,9196450.0,3940,-0.2006703227875972,-0.18206725061821005
13,2020-10-12 10:40:00,2020-10-12 10:40:00,9578.073500000024,-28026.9859,-18448.91239999997,2020-10-12 10:40:00,350.26,1015455,863867,8753,100937,107619,1494,1888075,0.4805379671506784,0.5123494406093787,0.00711259223994287,0.004635938720654635,0.4575384982058446,0.5378255630735008,10428309.0,9488644.0,2892,-0.19443149516411373,-0.17691183105525515
14,2020-10-12 10:45:00,2020-10-12 10:45:00,10355.932599999998,-29495.548599999955,-19139.615999999958,2020-10-12 10:45:00,350.305,1063239,915174,8763,105438,112441,1504,1987176,0.4806115332546277,0.5125328762939699,0.0068555904514023425,0.004409775480380198,0.4605399823669368,0.535050242152683,11088679.0,10149014.0,3039,-0.1885859650996635,-0.17260501453779986
15,2020-10-12 10:50:00,2020-10-12 10:50:00,12404.93800000001,-29830.748400000015,-17425.8104,2020-10-12 10:50:00,350.37,1094136,939934,8818,109130,116481,1544,2042888,0.4804208580044463,0.5127820210869231,0.006797120908630671,0.004316438297155791,0.4601006026762113,0.5355829590266329,11607924.0,10668259.0,3897,-0.16334258851420835,-0.15011995598868494
16,2020-10-12 10:55:00,2020-10-12 10:55:00,16845.786700000026,-47098.36259999999,-30252.57589999996,2020-10-12 10:55:00,350.76,1231987,1023484,8858,116606,124419,1579,2264329,0.4806433529537848,0.5128480981352327,0.006508548910982507,0.003911975689045187,0.4520032203800773,0.5440848039308775,12196905.0,11257240.0,4490,-0.2687388374059713,-0.24803485720352794
17,2020-10-12 11:00:00,2020-10-12 11:00:00,16734.834299999977,-51435.50889999994,-34700.67459999997,2020-10-12 11:00:00,350.71,1320560,1096521,8933,123970,131542,1609,2426014,0.4821465380112866,0.5115957078573901,0.006257754131323384,0.003682171661004429,0.4519846134441104,0.5443332148948852,12718860.0,11779195.0,4326,-0.2945929208235365,-0.2728284972080829
18,2020-10-12 11:05:00,2020-10-12 11:05:00,20083.12319999999,-61052.490899999924,-40969.36769999994,2020-10-12 11:05:00,351.06,1418598,1135583,8988,129518,137384,1628,2563169,0.4823222731165978,0.5116150895616877,0.006062637321714521,0.003506596716798619,0.4430386759515272,0.5534547273316742,13678165.0,12738500.0,4927,-0.3216184613573021,-0.2995238593773356
19,2020-10-12 11:10:00,2020-10-12 11:10:00,10076.621900000002,-58864.40260000003,-48787.78070000002,2020-10-12 11:10:00,351.335,1505778,1260830,9078,136889,145735,1673,2775686,0.4814999806540343,0.5126153283362118,0.005884691009753884,0.0032705428495874533,0.4542408615383728,0.5424885956120397,14239608.0,13299943.0,4084,-0.366826990912668,-0.3426202512035445
20,2020-10-12 11:15:00,2020-10-12 11:15:00,-7908.611199999983,-51351.36810000003,-59259.979300000006,2020-10-12 11:15:00,351.5,1594655,1647908,74108,144031,153592,1698,3316671,0.4811924322048904,0.513134728268314,0.005672839526795648,0.022344091409729816,0.4968560342584477,0.4807998743318225,15368669.0,14429004.0,4863,-0.4107004149420154,-0.3855895347866494
21,2020-10-12 11:20:00,2020-10-12 11:20:00,-9779.189199999988,-52122.97820000003,-61902.16740000003,2020-10-12 11:20:00,351.68,1660938,1769595,74218,151408,161064,1738,3504751,0.4818688138506095,0.5125998536010948,0.005531332548295726,0.021176397410258247,0.5049131878413046,0.4739104147484372,15816236.0,14876571.0,3568,-0.4161050782468623,-0.3913836857264904
22,2020-10-12 11:25:00,2020-10-12 11:25:00,12191.856199999946,-52763.83760000003,-40571.981400000084,2020-10-12 11:25:00,351.81,1760962,1830124,74278,157683,167467,1763,3665364,0.4823393379890062,0.5122677899012887,0.005392872109705029,0.02026483590715684,0.49930211569710403,0.4804330483957392,16227814.0,15288149.0,3205,-0.2653819072537825,-0.25001507535149264
23,2020-10-12 11:30:00,2020-10-12 11:30:00,13709.498500000096,-51313.79660000007,-37604.29809999997,2020-10-12 11:30:00,351.73,1814486,1876918,74323,163235,173480,1778,3765727,0.4822404008354678,0.5125069056080923,0.005252693556439867,0.019736693605245416,0.4984211547995912,0.4818421515951634,16578800.0,15639135.0,3075,-0.2404499871636121,-0.22682159203319885
24,2020-10-12 11:35:00,2020-10-12 11:35:00,19323.01020000012,-50179.749299999945,-30856.739099999824,2020-10-12 11:35:00,351.955,1893614,1970095,74358,168846,179581,1808,3938067,0.4820934515396805,0.5127443002555427,0.005162248204776793,0.01888185244181981,0.5002695484866052,0.480848599071575,17507095.0,16567430.0,3755,-0.18624940078213595,-0.17625276552163466
25,2020-10-12 11:40:00,2020-10-12 11:40:00,28359.668300000118,-52870.56190000002,-24510.893599999894,2020-10-12 11:40:00,352.01,2012954,2091205,74378,174367,185597,1828,4178537,0.4819537192641076,0.5129936538121351,0.0050526269237572965,0.01780000990777394,0.5004634397158623,0.4817365503763638,17923647.0,16983982.0,3288,-0.14431770829714666,-0.1367517090690298
26,2020-10-12 11:45:00,2020-10-12 11:45:00,31013.268200000035,-54351.06399999992,-23337.795799999883,2020-10-12 11:45:00,352.025,2058253,2134202,74453,179311,190451,1843,4266908,0.4825311823037903,0.5125092504137457,0.004959567282463906,0.01744893491961861,0.5001753025844475,0.4823757624959338,18456240.0,17516575.0,3917,-0.13323264279689315,-0.12644935154722675
27,2020-10-12 11:50:00,2020-10-12 11:50:00,31233.527499999887,-58154.344400000096,-26920.81690000021,2020-10-12 11:50:00,351.71,2159644,2193718,74638,186543,197638,1868,4428000,0.483210680509469,0.5119505554994315,0.004838763991099575,0.016855916892502258,0.4954196025293586,0.4877244805781391,18765186.0,17825521.0,2395,-0.1510240115842909,-0.14346149779703868
28,2020-10-12 11:55:00,2020-10-12 11:55:00,32826.739400000115,-60534.45139999999,-27707.711999999883,2020-10-12 11:55:00,351.62,2226169,2233968,74648,191814,203321,1878,4534785,0.4831428693770733,0.5121268069307554,0.004730323692171289,0.01646119937328892,0.4926293087764911,0.49090949185022,19061153.0,18121488.0,2567,-0.1528997618738587,-0.1453622034301906
29,2020-10-12 12:00:00,2020-10-12 12:00:00,34084.508700000086,-60438.647700000016,-26354.13899999993,2020-10-12 12:00:00,351.72,2294985,2273389,74683,196431,208704,1913,4643057,0.4825745366639807,0.5127257718991372,0.004699691436882137,0.016084876838686236,0.4896319386128578,0.4942831845484559,19268706.0,18329041.0,2018,-0.14378351273260795,-0.13677171160325935
30,2020-10-12 12:05:00,2020-10-12 12:05:00,36096.1858000001,-63476.170899999954,-27379.985099999853,2020-10-12 12:05:00,351.73,2387054,2310905,74803,201296,213735,2008,4772762,0.4826790779759207,0.5125060246164028,0.0048148974076765005,0.015672895484836663,0.4841860960173585,0.5001410084978049,19933614.0,18993949.0,1695,-0.1441510930665332,-0.13735585077547832
31,2020-10-12 12:10:00,2020-10-12 12:10:00,36819.10090000001,-63477.63929999992,-26658.538399999903,2020-10-12 12:10:00,351.871,2419164,2332481,74868,204722,217243,2073,4826513,0.4827916365986067,0.5123196505973521,0.004888712804041147,0.015511819816915441,0.4832642116575673,0.5012239685255173,20781047.0,19841382.0,2805,-0.13435827403554804,-0.12828294166314094
32,2020-10-12 12:15:00,2020-10-12 12:15:00,38435.406,-63308.30420000003,-24872.89820000001,2020-10-12 12:15:00,352.1,2473620,2367926,75178,209147,222071,2098,4916724,0.4826662297261121,0.5124920381430642,0.0048417321308236935,0.015290262377957357,0.4816064517756132,0.5031032858464295,21192992.0,20253327.0,3221,-0.1228089498579666,-0.11736378799180415
33,2020-10-12 12:20:00,2020-10-12 12:20:00,7003.031699999973,-52993.0009999999,-45989.96929999993,2020-10-12 12:20:00,352.29,2545053,2484665,75193,214470,227820,2113,5104911,0.4826025026833752,0.5126428039414676,0.0047546933751572325,0.014729541807878724,0.4867205324441504,0.4985499257479709,21711489.0,20771824.0,3729,-0.2214055409866747,-0.21182319324114496
34,2020-10-12 12:25:00,2020-10-12 12:25:00,12587.568800000054,-52344.968600000095,-39757.399800000036,2020-10-12 12:25:00,352.57800000000015,2637253,2604532,75478,222124,235540,2223,5317263,0.4829969101105272,0.5121692937612935,0.004833796128179314,0.014194896885860262,0.489825686636151,0.4959794164779888,22685430.0,21745765.0,7114,-0.18282824172890694,-0.17525521799674962
35,2020-10-12 12:30:00,2020-10-12 12:30:00,7802.144399999861,-70961.30499999996,-63159.160600000105,2020-10-12 12:30:00,352.84,2805373,2778250,75488,228737,243006,2233,5659111,0.4825919455837426,0.5126968454098941,0.0047112090063631895,0.013339197623089565,0.4909340000576062,0.4957268023193042,23398333.0,22458668.0,5955,-0.2812239826511533,-0.2699301723759556
36,2020-10-12 12:35:00,2020-10-12 12:35:00,7773.166500000098,-79080.6727999999,-71307.5062999998,2020-10-12 12:35:00,352.89,2901494,2864420,75508,236501,250318,2243,5841422,0.4835808138845382,0.5118328555479673,0.00458633056749451,0.012926304588163635,0.4903634765644393,0.4967102188473971,23821038.0,22881373.0,3578,-0.31163998025817685,-0.2993467635625274
37,2020-10-12 12:40:00,2020-10-12 12:40:00,2729.715900000072,-99342.82809999994,-96613.11219999989,2020-10-12 12:40:00,352.82,3014438,2923079,75513,241734,255784,2248,6013030,0.4836943689646755,0.5118075259221315,0.004498105113192975,0.012558227715477887,0.4861241337561928,0.5013176385283293,24772814.0,23833149.0,3936,-0.4053728367997024,-0.3899965187644807
38,2020-10-12 12:45:00,2020-10-12 12:45:00,8042.481499999903,-97218.18810000016,-89175.70660000027,2020-10-12 12:45:00,353.08,3073442,2965675,78218,246997,261275,2253,6117335,0.4838098036335145,0.5117770922090006,0.004413104157484942,0.01278628683895847,0.484798527463348,0.5024151856976935,25159345.0,24219680.0,3034,-0.3681952304902471,-0.3544436733150257
39,2020-10-12 12:50:00,2020-10-12 12:50:00,8317.941100000044,-97004.1242999998,-88686.18319999977,2020-10-12 12:50:00,353.245,3152905,3040183,78343,252942,267367,2273,6271431,0.4840235599389186,0.511626883436475,0.004349556624606282,0.012492045276428936,0.4847670332337229,0.5027409214898482,25898385.0,24958720.0,5131,-0.35533145610031186,-0.3424390486124898
