timestamp,active_underlying_price
1/2/2020 9:35,323.68
1/2/2020 9:40,323.85
1/2/2020 9:45,323.86
1/2/2020 9:50,323.75
1/2/2020 9:55,323.62
1/2/2020 10:00,323.87
1/2/2020 10:05,323.575
1/2/2020 10:10,323.57
1/2/2020 10:15,323.12
1/2/2020 10:20,322.925
1/2/2020 10:25,322.815
1/2/2020 10:30,323.02
1/2/2020 10:35,322.97
1/2/2020 10:40,322.77
1/2/2020 10:45,322.9
1/2/2020 10:50,322.82
1/2/2020 10:55,322.93
1/2/2020 11:00,323.26
1/2/2020 11:05,323.21
1/2/2020 11:10,323.29
1/2/2020 11:15,323.35
1/2/2020 11:20,323.15
1/2/2020 11:25,323.315
1/2/2020 11:30,323.17
1/2/2020 11:35,322.73
1/2/2020 11:40,322.89
1/2/2020 11:45,322.9392
1/2/2020 11:50,322.9765
1/2/2020 11:55,323.0694
1/2/2020 12:00,323.05
1/2/2020 12:05,323.06
1/2/2020 12:10,323.13
1/2/2020 12:15,323.07
1/2/2020 12:20,323.225
1/2/2020 12:25,323.225
1/2/2020 12:30,323.15
1/2/2020 12:35,323.18
1/2/2020 12:40,323.34
1/2/2020 12:45,323.37
1/2/2020 12:50,323.33
1/2/2020 12:55,323.355
1/2/2020 13:00,323.36
1/2/2020 13:05,323.22
1/2/2020 13:10,323.11
1/2/2020 13:15,323.07
1/2/2020 13:20,323.04
1/2/2020 13:25,323.15
1/2/2020 13:30,323.0918
1/2/2020 13:35,323.04
1/2/2020 13:40,323.07
1/2/2020 13:45,323.01
1/2/2020 13:50,323.16
1/2/2020 13:55,323.03
1/2/2020 14:00,323.165
1/2/2020 14:05,323.26
1/2/2020 14:10,323.2751
1/2/2020 14:15,323.325
1/2/2020 14:20,323.37
1/2/2020 14:25,323.55
1/2/2020 14:30,323.53
1/2/2020 14:35,323.53
1/2/2020 14:40,323.56
1/2/2020 14:45,323.805
1/2/2020 14:50,323.8
1/2/2020 14:55,323.79
1/2/2020 15:00,323.78
1/2/2020 15:05,323.83
1/2/2020 15:10,323.74
1/2/2020 15:15,323.85
1/2/2020 15:20,323.78
1/2/2020 15:25,323.89
1/2/2020 15:30,323.88
1/2/2020 15:35,324.04
1/2/2020 15:40,324.005
1/2/2020 15:45,324.1
1/2/2020 15:50,324.14
1/2/2020 15:55,324.595
1/2/2020 16:00,324.83
1/2/2020 16:05,324.87
1/2/2020 16:10,324.87
1/2/2020 16:15,324.87
1/3/2020 9:35,322.625
1/3/2020 9:40,322.41
1/3/2020 9:45,322.88
1/3/2020 9:50,322.8
1/3/2020 9:55,322.62
1/3/2020 10:00,322.745
1/3/2020 10:05,322.18
1/3/2020 10:10,322.46
1/3/2020 10:15,322.659
1/3/2020 10:20,322.39
1/3/2020 10:25,322.56
1/3/2020 10:30,322.77
1/3/2020 10:35,322.77
1/3/2020 10:40,322.755
1/3/2020 10:45,323.015
1/3/2020 10:50,322.76
1/3/2020 10:55,322.51
1/3/2020 11:00,322.5
1/3/2020 11:05,322.36
1/3/2020 11:10,322.261
1/3/2020 11:15,322.53
1/3/2020 11:20,322.5
1/3/2020 11:25,322.62
1/3/2020 11:30,322.63
1/3/2020 11:35,322.91
1/3/2020 11:40,322.9
1/3/2020 11:45,322.995
1/3/2020 11:50,322.98
1/3/2020 11:55,323.169
1/3/2020 12:00,323.137
1/3/2020 12:05,323.435
1/3/2020 12:10,323.42
1/3/2020 12:15,323.22
1/3/2020 12:20,323.304
1/3/2020 12:25,323.355
1/3/2020 12:30,323.29
1/3/2020 12:35,323.42
1/3/2020 12:40,323.5
1/3/2020 12:45,323.51
1/3/2020 12:50,323.52
1/3/2020 12:55,323.51
1/3/2020 13:00,323.415
1/3/2020 13:05,323.4
1/3/2020 13:10,323.46
1/3/2020 13:15,323.44
1/3/2020 13:20,323.215
1/3/2020 13:25,323.353
1/3/2020 13:30,323.39
1/3/2020 13:35,323.085
1/3/2020 13:40,322.85
1/3/2020 13:45,322.96
1/3/2020 13:50,323.06
1/3/2020 13:55,322.96
1/3/2020 14:00,322.94
1/3/2020 14:05,322.746
1/3/2020 14:10,322.64
1/3/2020 14:15,322.64
1/3/2020 14:20,322.785
1/3/2020 14:25,322.81
1/3/2020 14:30,322.86
1/3/2020 14:35,322.825
1/3/2020 14:40,322.964
1/3/2020 14:45,323.05
1/3/2020 14:50,323.05
1/3/2020 14:55,323.2
1/3/2020 15:00,323.25
1/3/2020 15:05,323.45
1/3/2020 15:10,323.32
1/3/2020 15:15,323.2
1/3/2020 15:20,323.113
1/3/2020 15:25,322.907
1/3/2020 15:30,322.844
1/3/2020 15:35,322.62
1/3/2020 15:40,322.535
1/3/2020 15:45,322.76
1/3/2020 15:50,322.64
1/3/2020 15:55,322.76
1/3/2020 16:00,322.44
1/3/2020 16:05,322.43
1/3/2020 16:10,322.43
1/3/2020 16:15,322.41
1/6/2020 9:35,321.12
1/6/2020 9:40,321.235
1/6/2020 9:45,321.36
1/6/2020 9:50,321.55
1/6/2020 9:55,321.45
1/6/2020 10:00,321.6
1/6/2020 10:05,321.63
1/6/2020 10:10,321.65
1/6/2020 10:15,321.8
1/6/2020 10:20,321.909
1/6/2020 10:25,321.96
1/6/2020 10:30,322.09
1/6/2020 10:35,321.925
1/6/2020 10:40,321.962
1/6/2020 10:45,322.37
1/6/2020 10:50,322.407
1/6/2020 10:55,322.46
1/6/2020 11:00,322.22
1/6/2020 11:05,322.2
1/6/2020 11:10,322.35
1/6/2020 11:15,322.46
1/6/2020 11:20,322.335
1/6/2020 11:25,322.29
1/6/2020 11:30,322.27
1/6/2020 11:35,322.4
1/6/2020 11:40,322.36
1/6/2020 11:45,322.37
1/6/2020 11:50,322.255
1/6/2020 11:55,322.19
1/6/2020 12:00,322.27
1/6/2020 12:05,322.18
1/6/2020 12:10,322.35
1/6/2020 12:15,322.215
1/6/2020 12:20,322.23
1/6/2020 12:25,322.3
1/6/2020 12:30,322.29
1/6/2020 12:35,322.35
1/6/2020 12:40,322.28
1/6/2020 12:45,322.48
1/6/2020 12:50,322.38
1/6/2020 12:55,322.3
1/6/2020 13:00,322.39
1/6/2020 13:05,322.48
1/6/2020 13:10,322.63
1/6/2020 13:15,322.73
1/6/2020 13:20,322.687
1/6/2020 13:25,322.75
1/6/2020 13:30,322.8
1/6/2020 13:35,322.736
1/6/2020 13:40,322.76
1/6/2020 13:45,322.79
1/6/2020 13:50,322.83
1/6/2020 13:55,322.78
1/6/2020 14:00,322.75
1/6/2020 14:05,322.72
1/6/2020 14:10,322.86
1/6/2020 14:15,323.115
1/6/2020 14:20,323.12
1/6/2020 14:25,323.08
1/6/2020 14:30,323.06
1/6/2020 14:35,322.965
1/6/2020 14:40,322.925
1/6/2020 14:45,322.95
1/6/2020 14:50,322.93
1/6/2020 14:55,322.97
1/6/2020 15:00,322.99
1/6/2020 15:05,322.965
1/6/2020 15:10,322.98
1/6/2020 15:15,323.18
1/6/2020 15:20,323.085
1/6/2020 15:25,323.16
1/6/2020 15:30,323.06
1/6/2020 15:35,322.97
1/6/2020 15:40,323.07
1/6/2020 15:45,323.155
1/6/2020 15:50,323.34
1/6/2020 15:55,323.545
1/6/2020 16:00,323.67
1/6/2020 16:05,323.73
1/6/2020 16:10,323.73
1/6/2020 16:15,323.64
1/7/2020 9:35,323.13
1/7/2020 9:40,322.67
1/7/2020 9:45,322.41
1/7/2020 9:50,322.51
1/7/2020 9:55,322.345
1/7/2020 10:00,322.56
1/7/2020 10:05,322.77
1/7/2020 10:10,322.76
1/7/2020 10:15,322.94
1/7/2020 10:20,322.87
1/7/2020 10:25,322.776
1/7/2020 10:30,322.96
1/7/2020 10:35,322.71
1/7/2020 10:40,322.85
1/7/2020 10:45,322.85
1/7/2020 10:50,323.01
1/7/2020 10:55,323.05
1/7/2020 11:00,323.254
1/7/2020 11:05,323.45
1/7/2020 11:10,323.373
1/7/2020 11:15,323.42
1/7/2020 11:20,323.445
1/7/2020 11:25,323.49
1/7/2020 11:30,323.45
1/7/2020 11:35,323.185
1/7/2020 11:40,323.15
1/7/2020 11:45,323.07
1/7/2020 11:50,322.899
1/7/2020 11:55,322.84
1/7/2020 12:00,322.845
1/7/2020 12:05,322.81
1/7/2020 12:10,322.85
1/7/2020 12:15,322.83
1/7/2020 12:20,322.95
1/7/2020 12:25,323.017
1/7/2020 12:30,322.985
1/7/2020 12:35,322.85
1/7/2020 12:40,322.825
1/7/2020 12:45,322.9
1/7/2020 12:50,322.789
1/7/2020 12:55,322.837
1/7/2020 13:00,322.9
1/7/2020 13:05,323.005
1/7/2020 13:10,323.03
1/7/2020 13:15,323.085
1/7/2020 13:20,323.125
1/7/2020 13:25,323.06
1/7/2020 13:30,323.04
1/7/2020 13:35,323.09
1/7/2020 13:40,322.987
1/7/2020 13:45,322.918
1/7/2020 13:50,322.99
1/7/2020 13:55,323.05
1/7/2020 14:00,323.149
1/7/2020 14:05,323.01
1/7/2020 14:10,322.98
1/7/2020 14:15,322.74
1/7/2020 14:20,322.775
1/7/2020 14:25,322.8
1/7/2020 14:30,322.85
1/7/2020 14:35,322.97
1/7/2020 14:40,322.73
1/7/2020 14:45,322.825
1/7/2020 14:50,322.88
1/7/2020 14:55,322.94
1/7/2020 15:00,322.99
1/7/2020 15:05,323.014
1/7/2020 15:10,323.11
1/7/2020 15:15,323.28
1/7/2020 15:20,323.33
1/7/2020 15:25,323.255
1/7/2020 15:30,323.29
1/7/2020 15:35,323.21
1/7/2020 15:40,323.04
1/7/2020 15:45,323.14
1/7/2020 15:50,323.05
1/7/2020 15:55,322.83
1/7/2020 16:00,322.76
1/7/2020 16:05,322.74
1/7/2020 16:10,322.74
1/7/2020 16:15,322.73
1/8/2020 9:35,323.28
1/8/2020 9:40,323.33
1/8/2020 9:45,323.51
1/8/2020 9:50,323.53
1/8/2020 9:55,323.679
1/8/2020 10:00,323.71
1/8/2020 10:05,323.82
1/8/2020 10:10,323.685
1/8/2020 10:15,323.865
1/8/2020 10:20,323.72
1/8/2020 10:25,323.51
1/8/2020 10:30,323.41
1/8/2020 10:35,323.27
1/8/2020 10:40,323.42
1/8/2020 10:45,323.19
1/8/2020 10:50,323.07
1/8/2020 10:55,323.24
1/8/2020 11:00,323.295
1/8/2020 11:05,323.26
1/8/2020 11:10,323.51
1/8/2020 11:15,323.6
1/8/2020 11:20,323.74
1/8/2020 11:25,323.6
1/8/2020 11:30,324.03
1/8/2020 11:35,323.78
1/8/2020 11:40,324.43
1/8/2020 11:45,324.96
1/8/2020 11:50,325.02
1/8/2020 11:55,325.15
1/8/2020 12:00,324.81
1/8/2020 12:05,324.99
1/8/2020 12:10,324.93
1/8/2020 12:15,324.77
1/8/2020 12:20,324.91
1/8/2020 12:25,324.929
1/8/2020 12:30,324.98
1/8/2020 12:35,324.925
1/8/2020 12:40,324.79
1/8/2020 12:45,324.82
1/8/2020 12:50,324.94
1/8/2020 12:55,324.92
1/8/2020 13:00,324.89
1/8/2020 13:05,324.87
1/8/2020 13:10,324.785
1/8/2020 13:15,324.76
1/8/2020 13:20,324.71
1/8/2020 13:25,324.76
1/8/2020 13:30,324.82
1/8/2020 13:35,324.86
1/8/2020 13:40,324.935
1/8/2020 13:45,324.89
1/8/2020 13:50,324.829
1/8/2020 13:55,324.705
1/8/2020 14:00,324.61
1/8/2020 14:05,324.79
1/8/2020 14:10,324.88
1/8/2020 14:15,324.9
1/8/2020 14:20,324.94
1/8/2020 14:25,324.91
1/8/2020 14:30,324.89
1/8/2020 14:35,324.825
1/8/2020 14:40,324.9
1/8/2020 14:45,324.962
1/8/2020 14:50,325.105
1/8/2020 14:55,325.16
1/8/2020 15:00,325.25
1/8/2020 15:05,325.34
1/8/2020 15:10,325.47
1/8/2020 15:15,325.58
1/8/2020 15:20,325.58
1/8/2020 15:25,325.69
1/8/2020 15:30,325.695
1/8/2020 15:35,325.649
1/8/2020 15:40,325.599
1/8/2020 15:45,325.385
1/8/2020 15:50,324.62
1/8/2020 15:55,324.53
1/8/2020 16:00,324.42
1/8/2020 16:05,324.42
1/8/2020 16:10,324.42
1/8/2020 16:15,324.45
1/9/2020 9:35,326.33
1/9/2020 9:40,326.175
1/9/2020 9:45,325.89
1/9/2020 9:50,325.98
1/9/2020 9:55,326.105
1/9/2020 10:00,326.01
1/9/2020 10:05,325.92
1/9/2020 10:10,325.887
1/9/2020 10:15,325.97
1/9/2020 10:20,326.09
1/9/2020 10:25,326.1
1/9/2020 10:30,326.17
1/9/2020 10:35,326.24
1/9/2020 10:40,326.479
1/9/2020 10:45,326.366
1/9/2020 10:50,326.48
1/9/2020 10:55,326.475
1/9/2020 11:00,326.459
1/9/2020 11:05,326.415
1/9/2020 11:10,326.34
1/9/2020 11:15,326.305
1/9/2020 11:20,326.34
1/9/2020 11:25,326.245
1/9/2020 11:30,326.2
1/9/2020 11:35,326.3
1/9/2020 11:40,326.42
1/9/2020 11:45,326.37
1/9/2020 11:50,326.54
1/9/2020 11:55,326.51
1/9/2020 12:00,326.52
1/9/2020 12:05,326.53
1/9/2020 12:10,326.5
1/9/2020 12:15,326.42
1/9/2020 12:20,326.39
1/9/2020 12:25,326.1
1/9/2020 12:30,326.06
1/9/2020 12:35,325.65
1/9/2020 12:40,325.74
1/9/2020 12:45,325.574
1/9/2020 12:50,325.86
1/9/2020 12:55,326.01
1/9/2020 13:00,326.04
1/9/2020 13:05,326.13
1/9/2020 13:10,326.017
1/9/2020 13:15,326.085
1/9/2020 13:20,325.902
1/9/2020 13:25,325.84
1/9/2020 13:30,326.1
1/9/2020 13:35,326.095
1/9/2020 13:40,326.1
1/9/2020 13:45,326.21
1/9/2020 13:50,326.25
1/9/2020 13:55,326.174
1/9/2020 14:00,326.19
1/9/2020 14:05,326.29
1/9/2020 14:10,326.33
1/9/2020 14:15,326.34
1/9/2020 14:20,326.34
1/9/2020 14:25,326.35
1/9/2020 14:30,326.367
1/9/2020 14:35,326.48
1/9/2020 14:40,326.57
1/9/2020 14:45,326.61
1/9/2020 14:50,326.45
1/9/2020 14:55,326.39
1/9/2020 15:00,326.5
1/9/2020 15:05,326.415
1/9/2020 15:10,326.32
1/9/2020 15:15,326.24
1/9/2020 15:20,326.299
1/9/2020 15:25,326.14
1/9/2020 15:30,326.305
1/9/2020 15:35,326.29
1/9/2020 15:40,326.24
1/9/2020 15:45,326.36
1/9/2020 15:50,326.21
1/9/2020 15:55,326.46
1/9/2020 16:00,326.62
1/9/2020 16:05,326.59
1/9/2020 16:10,326.59
1/9/2020 16:15,326.65
1/10/2020 9:35,326.91
1/10/2020 9:40,326.69
1/10/2020 9:45,326.77
1/10/2020 9:50,326.98
1/10/2020 9:55,327.02
1/10/2020 10:00,327.16
1/10/2020 10:05,327.27
1/10/2020 10:10,327.38
1/10/2020 10:15,327.15
1/10/2020 10:20,327.22
1/10/2020 10:25,327.21
1/10/2020 10:30,327.11
1/10/2020 10:35,327.2
1/10/2020 10:40,327.26
1/10/2020 10:45,327.24
1/10/2020 10:50,327.06
1/10/2020 10:55,327.02
1/10/2020 11:00,327.21
1/10/2020 11:05,327.145
1/10/2020 11:10,327.27
1/10/2020 11:15,327.24
1/10/2020 11:20,327.14
1/10/2020 11:25,326.99
1/10/2020 11:30,326.79
1/10/2020 11:35,326.74
1/10/2020 11:40,326.86
1/10/2020 11:45,326.64
1/10/2020 11:50,326.42
1/10/2020 11:55,326.67
1/10/2020 12:00,326.565
1/10/2020 12:05,326.35
1/10/2020 12:10,326.08
1/10/2020 12:15,326.21
1/10/2020 12:20,326.135
1/10/2020 12:25,326.149
1/10/2020 12:30,326.42
1/10/2020 12:35,326.44
1/10/2020 12:40,326.519
1/10/2020 12:45,326.54
1/10/2020 12:50,326.61
1/10/2020 12:55,326.615
1/10/2020 13:00,326.5
1/10/2020 13:05,326.649
1/10/2020 13:10,326.735
1/10/2020 13:15,326.82
1/10/2020 13:20,326.865
1/10/2020 13:25,326.82
1/10/2020 13:30,326.73
1/10/2020 13:35,326.8
1/10/2020 13:40,326.71
1/10/2020 13:45,326.86
1/10/2020 13:50,326.87
1/10/2020 13:55,326.77
1/10/2020 14:00,326.765
1/10/2020 14:05,326.68
1/10/2020 14:10,326.61
1/10/2020 14:15,326.315
1/10/2020 14:20,326.533
1/10/2020 14:25,326.46
1/10/2020 14:30,326.37
1/10/2020 14:35,326.26
1/10/2020 14:40,326.21
1/10/2020 14:45,326.143
1/10/2020 14:50,326.21
1/10/2020 14:55,326.262
1/10/2020 15:00,326.29
1/10/2020 15:05,326.18
1/10/2020 15:10,325.895
1/10/2020 15:15,325.86
1/10/2020 15:20,325.793
1/10/2020 15:25,325.91
1/10/2020 15:30,325.89
1/10/2020 15:35,325.53
1/10/2020 15:40,325.474
1/10/2020 15:45,325.425
1/10/2020 15:50,325.26
1/10/2020 15:55,325.695
1/10/2020 16:00,325.7
1/10/2020 16:05,325.64
1/10/2020 16:10,325.64
1/10/2020 16:15,325.71
1/13/2020 9:35,326.14
1/13/2020 9:40,326.23
1/13/2020 9:45,326.51
1/13/2020 9:50,326.51
1/13/2020 9:55,326.385
1/13/2020 10:00,326.65
1/13/2020 10:05,326.6
1/13/2020 10:10,326.53
1/13/2020 10:15,326.399
1/13/2020 10:20,326.39
1/13/2020 10:25,326.61
1/13/2020 10:30,326.595
1/13/2020 10:35,326.455
1/13/2020 10:40,326.47
1/13/2020 10:45,326.56
1/13/2020 10:50,326.704
1/13/2020 10:55,326.793
1/13/2020 11:00,326.855
1/13/2020 11:05,326.885
1/13/2020 11:10,326.89
1/13/2020 11:15,326.84
1/13/2020 11:20,326.95
1/13/2020 11:25,326.875
1/13/2020 11:30,326.92
1/13/2020 11:35,326.93
1/13/2020 11:40,327.015
1/13/2020 11:45,327.075
1/13/2020 11:50,327.12
1/13/2020 11:55,327.1
1/13/2020 12:00,327.27
1/13/2020 12:05,327.35
1/13/2020 12:10,327.386
1/13/2020 12:15,327.5
1/13/2020 12:20,327.5
1/13/2020 12:25,327.45
1/13/2020 12:30,327.5
1/13/2020 12:35,327.507
1/13/2020 12:40,327.335
1/13/2020 12:45,327.29
1/13/2020 12:50,327.25
1/13/2020 12:55,327.33
1/13/2020 13:00,327.31
1/13/2020 13:05,327.285
1/13/2020 13:10,327.37
1/13/2020 13:15,327.33
1/13/2020 13:20,327.33
1/13/2020 13:25,327.345
1/13/2020 13:30,327.315
1/13/2020 13:35,327.23
1/13/2020 13:40,327.25
1/13/2020 13:45,327.225
1/13/2020 13:50,327.28
1/13/2020 13:55,327.275
1/13/2020 14:00,327.23
1/13/2020 14:05,327.26
1/13/2020 14:10,327.37
1/13/2020 14:15,327.375
1/13/2020 14:20,327.38
1/13/2020 14:25,327.43
1/13/2020 14:30,327.48
1/13/2020 14:35,327.55
1/13/2020 14:40,327.54
1/13/2020 14:45,327.515
1/13/2020 14:50,327.48
1/13/2020 14:55,327.55
1/13/2020 15:00,327.55
1/13/2020 15:05,327.59
1/13/2020 15:10,327.545
1/13/2020 15:15,327.48
1/13/2020 15:20,327.45
1/13/2020 15:25,327.49
1/13/2020 15:30,327.367
1/13/2020 15:35,327.555
1/13/2020 15:40,327.595
1/13/2020 15:45,327.55
1/13/2020 15:50,327.61
1/13/2020 15:55,327.84
1/13/2020 16:00,327.94
1/13/2020 16:05,327.92
1/13/2020 16:10,327.92
1/13/2020 16:15,327.95
1/14/2020 9:35,327.53
1/14/2020 9:40,327.53
1/14/2020 9:45,327.43
1/14/2020 9:50,327.455
1/14/2020 9:55,327.34
1/14/2020 10:00,327.13
1/14/2020 10:05,327.42
1/14/2020 10:10,327.47
1/14/2020 10:15,327.62
1/14/2020 10:20,327.49
1/14/2020 10:25,327.363
1/14/2020 10:30,327.49
1/14/2020 10:35,327.666
1/14/2020 10:40,327.74
1/14/2020 10:45,327.78
1/14/2020 10:50,327.6
1/14/2020 10:55,327.44
1/14/2020 11:00,327.55
1/14/2020 11:05,327.575
1/14/2020 11:10,327.68
1/14/2020 11:15,327.7
1/14/2020 11:20,327.725
1/14/2020 11:25,327.74
1/14/2020 11:30,327.775
1/14/2020 11:35,327.75
1/14/2020 11:40,327.84
1/14/2020 11:45,327.73
1/14/2020 11:50,327.825
1/14/2020 11:55,327.92
1/14/2020 12:00,327.97
1/14/2020 12:05,327.97
1/14/2020 12:10,327.94
1/14/2020 12:15,328.005
1/14/2020 12:20,327.995
1/14/2020 12:25,328.089
1/14/2020 12:30,328.08
1/14/2020 12:35,328.18
1/14/2020 12:40,328.29
1/14/2020 12:45,328.29
1/14/2020 12:50,328.325
1/14/2020 12:55,328.37
1/14/2020 13:00,328.29
1/14/2020 13:05,328.39
1/14/2020 13:10,328.405
1/14/2020 13:15,328.365
1/14/2020 13:20,328.41
1/14/2020 13:25,328.5
1/14/2020 13:30,328.489
1/14/2020 13:35,328.576
1/14/2020 13:40,328.27
1/14/2020 13:45,327.7
1/14/2020 13:50,327.82
1/14/2020 13:55,327.81
1/14/2020 14:00,327.61
1/14/2020 14:05,327.33
1/14/2020 14:10,327.2
1/14/2020 14:15,327.12
1/14/2020 14:20,327.23
1/14/2020 14:25,327.39
1/14/2020 14:30,327.67
1/14/2020 14:35,327.87
1/14/2020 14:40,327.91
1/14/2020 14:45,327.98
1/14/2020 14:50,327.9
1/14/2020 14:55,327.815
1/14/2020 15:00,327.59
1/14/2020 15:05,327.56
1/14/2020 15:10,327.44
1/14/2020 15:15,327.27
1/14/2020 15:20,327.34
1/14/2020 15:25,327.47
1/14/2020 15:30,327.155
1/14/2020 15:35,327.315
1/14/2020 15:40,327.38
1/14/2020 15:45,327.5
1/14/2020 15:50,327.3
1/14/2020 15:55,327.14
1/14/2020 16:00,327.43
1/14/2020 16:05,327.42
1/14/2020 16:10,327.42
1/14/2020 16:15,327.45
1/15/2020 9:35,327.8
1/15/2020 9:40,328.05
1/15/2020 9:45,328.09
1/15/2020 9:50,328.27
1/15/2020 9:55,328.56
1/15/2020 10:00,328.59
1/15/2020 10:05,328.535
1/15/2020 10:10,328.69
1/15/2020 10:15,328.425
1/15/2020 10:20,328.51
1/15/2020 10:25,328.34
1/15/2020 10:30,328.48
1/15/2020 10:35,328.51
1/15/2020 10:40,328.65
1/15/2020 10:45,328.75
1/15/2020 10:50,328.76
1/15/2020 10:55,328.78
1/15/2020 11:00,328.89
1/15/2020 11:05,328.96
1/15/2020 11:10,328.63
1/15/2020 11:15,328.57
1/15/2020 11:20,328.655
1/15/2020 11:25,328.665
1/15/2020 11:30,328.64
1/15/2020 11:35,328.83
1/15/2020 11:40,328.955
1/15/2020 11:45,328.925
1/15/2020 11:50,328.94
1/15/2020 11:55,328.81
1/15/2020 12:00,328.64
1/15/2020 12:05,328.56
1/15/2020 12:10,328.686
1/15/2020 12:15,328.82
1/15/2020 12:20,328.595
1/15/2020 12:25,328.69
1/15/2020 12:30,328.62
1/15/2020 12:35,328.56
1/15/2020 12:40,328.72
1/15/2020 12:45,328.65
1/15/2020 12:50,328.4
1/15/2020 12:55,328.24
1/15/2020 13:00,328.16
1/15/2020 13:05,328.14
1/15/2020 13:10,328.107
1/15/2020 13:15,328.16
1/15/2020 13:20,328.19
1/15/2020 13:25,328.03
1/15/2020 13:30,328.14
1/15/2020 13:35,328.08
1/15/2020 13:40,328.16
1/15/2020 13:45,328.15
1/15/2020 13:50,328.14
1/15/2020 13:55,327.85
1/15/2020 14:00,327.93
1/15/2020 14:05,328.085
1/15/2020 14:10,328.26
1/15/2020 14:15,328.44
1/15/2020 14:20,328.465
1/15/2020 14:25,328.54
1/15/2020 14:30,328.63
1/15/2020 14:35,328.65
1/15/2020 14:40,328.59
1/15/2020 14:45,328.55
1/15/2020 14:50,328.485
1/15/2020 14:55,328.47
1/15/2020 15:00,328.255
1/15/2020 15:05,328.025
1/15/2020 15:10,327.81
1/15/2020 15:15,327.95
1/15/2020 15:20,327.81
1/15/2020 15:25,327.71
1/15/2020 15:30,327.662
1/15/2020 15:35,327.32
1/15/2020 15:40,327.575
1/15/2020 15:45,327.595
1/15/2020 15:50,327.85
1/15/2020 15:55,327.955
1/15/2020 16:00,328.17
1/15/2020 16:05,328.16
1/15/2020 16:10,328.16
1/15/2020 16:15,328.19
1/16/2020 9:35,329.85
1/16/2020 9:40,329.81
1/16/2020 9:45,329.85
1/16/2020 9:50,329.57
1/16/2020 9:55,329.71
1/16/2020 10:00,329.68
1/16/2020 10:05,329.655
1/16/2020 10:10,329.856
1/16/2020 10:15,329.83
1/16/2020 10:20,329.75
1/16/2020 10:25,329.61
1/16/2020 10:30,329.81
1/16/2020 10:35,329.895
1/16/2020 10:40,329.82
1/16/2020 10:45,329.89
1/16/2020 10:50,329.865
1/16/2020 10:55,329.7
1/16/2020 11:00,329.69
1/16/2020 11:05,329.745
1/16/2020 11:10,329.825
1/16/2020 11:15,329.66
1/16/2020 11:20,329.57
1/16/2020 11:25,329.58
1/16/2020 11:30,329.68
1/16/2020 11:35,329.674
1/16/2020 11:40,329.77
1/16/2020 11:45,329.82
1/16/2020 11:50,329.835
1/16/2020 11:55,329.88
1/16/2020 12:00,329.835
1/16/2020 12:05,329.925
1/16/2020 12:10,329.905
1/16/2020 12:15,329.902
1/16/2020 12:20,329.882
1/16/2020 12:25,329.81
1/16/2020 12:30,329.76
1/16/2020 12:35,329.94
1/16/2020 12:40,329.96
1/16/2020 12:45,329.92
1/16/2020 12:50,329.965
1/16/2020 12:55,329.935
1/16/2020 13:00,329.89
1/16/2020 13:05,329.965
1/16/2020 13:10,329.95
1/16/2020 13:15,329.86
1/16/2020 13:20,329.837
1/16/2020 13:25,329.865
1/16/2020 13:30,329.88
1/16/2020 13:35,329.955
1/16/2020 13:40,329.99
1/16/2020 13:45,330.06
1/16/2020 13:50,330.09
1/16/2020 13:55,330.07
1/16/2020 14:00,330.08
1/16/2020 14:05,330.015
1/16/2020 14:10,330.05
1/16/2020 14:15,330.075
1/16/2020 14:20,330.09
1/16/2020 14:25,330.06
1/16/2020 14:30,330.07
1/16/2020 14:35,330
1/16/2020 14:40,329.987
1/16/2020 14:45,329.95
1/16/2020 14:50,329.96
1/16/2020 14:55,330.005
1/16/2020 15:00,329.97
1/16/2020 15:05,330.025
1/16/2020 15:10,330.05
1/16/2020 15:15,330.152
1/16/2020 15:20,330.2
1/16/2020 15:25,330.16
1/16/2020 15:30,330.18
1/16/2020 15:35,330.36
1/16/2020 15:40,330.37
1/16/2020 15:45,330.51
1/16/2020 15:50,330.472
1/16/2020 15:55,330.72
1/16/2020 16:00,330.9
1/16/2020 16:05,330.86
1/16/2020 16:10,330.86
1/16/2020 16:15,330.92
1/17/2020 9:35,331.39
1/17/2020 9:40,331.27
1/17/2020 9:45,331.4
1/17/2020 9:50,331.51
1/17/2020 9:55,331.346
1/17/2020 10:00,331.675
1/17/2020 10:05,331.63
1/17/2020 10:10,331.64
1/17/2020 10:15,331.43
1/17/2020 10:20,331.56
1/17/2020 10:25,331.695
1/17/2020 10:30,331.81
1/17/2020 10:35,331.73
1/17/2020 10:40,331.59
1/17/2020 10:45,331.65
1/17/2020 10:50,331.527
1/17/2020 10:55,331.379
1/17/2020 11:00,331.48
1/17/2020 11:05,331.59
1/17/2020 11:10,331.45
1/17/2020 11:15,331.12
1/17/2020 11:20,331.2
1/17/2020 11:25,331.13
1/17/2020 11:30,331.315
1/17/2020 11:35,331.43
1/17/2020 11:40,331.47
1/17/2020 11:45,331.509
1/17/2020 11:50,331.44
1/17/2020 11:55,331.45
1/17/2020 12:00,331.55
1/17/2020 12:05,331.56
1/17/2020 12:10,331.515
1/17/2020 12:15,331.632
1/17/2020 12:20,331.729
1/17/2020 12:25,331.67
1/17/2020 12:30,331.78
1/17/2020 12:35,331.64
1/17/2020 12:40,331.68
1/17/2020 12:45,331.625
1/17/2020 12:50,331.6
1/17/2020 12:55,331.62
