timestamp,C,P,netDelta,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
2020-02-03 09:35:00,11162.419499999984,-20729.382800000014,-9566.963300000029,3371732.0,2457289.0,6850,-0.3893300014772389,-0.2837403239640644
2020-02-03 09:40:00,23187.36270000003,-30202.653699999977,-7015.2909999999465,4041484.0,3127041.0,4728,-0.22434278923749149,-0.17358205550238343
2020-02-03 09:45:00,31125.5739,-40986.945199999915,-9861.371299999912,5263858.0,4349415.0,7071,-0.22672868190319645,-0.1873411345822762
2020-02-03 09:50:00,47142.4712,-49072.15899999996,-1929.687799999956,6070029.0,5155586.0,6039,-0.037429068199036075,-0.03179042142961683
2020-02-03 09:55:00,57328.32310000006,-58562.37209999999,-1234.0489999999336,6828540.0,5914097.0,6000,-0.020866228605988937,-0.01807193045658272
2020-02-03 10:00:00,64771.18880000003,-67878.74579999992,-3107.5569999998993,8637337.0,7722894.0,11969,-0.04023824488591841,-0.03597818401666972
2020-02-03 10:05:00,86266.19840000005,-77269.92380000005,8996.274600000004,10452112.0,9537669.0,14345,0.09432361932459603,0.08607135667891815
2020-02-03 10:10:00,86546.16700000007,-95602.7559,-9056.588899999915,11530970.0,10616527.0,6077,-0.08530651219555996,-0.07854143146673623
2020-02-03 10:15:00,95258.29859999997,-99687.75149999984,-4429.452899999873,12164939.0,11250496.0,5417,-0.03937117883513645,-0.03641163264361517
2020-02-03 10:20:00,105111.22809999985,-105587.88159999988,-476.6535000000586,12809321.0,11894878.0,4855,-0.004007216383388368,-0.0037211457188094407
2020-02-03 10:25:00,109012.4568000001,-111568.67019999976,-2556.2133999996727,13866906.0,12952463.0,6821,-0.01973534608822795,-0.01843391308774771
2020-02-03 10:30:00,125677.11649999995,-116423.76830000016,9253.348199999804,14814693.0,13900250.0,6396,0.06656965306379241,0.062460613932396734
2020-02-03 10:35:00,127133.25240000008,-131426.57290000026,-4293.320500000162,15511829.0,14597386.0,4586,-0.029411570674367053,-0.027677719371456206
2020-02-03 10:40:00,128140.34880000008,-142443.11599999978,-14302.767199999695,16092940.0,15178497.0,5030,-0.0942304577324072,-0.08887603632400105
2020-02-03 10:45:00,130530.34980000008,-151320.04380000025,-20789.694000000167,16842359.0,15927916.0,5759,-0.13052362907991333,-0.1234369484702242
2020-02-03 10:50:00,123455.19869999988,-182151.53360000032,-58696.33490000043,17371748.0,16457305.0,3911,-0.35665824325429,-0.3378838727110273
2020-02-03 10:55:00,127905.42639999992,-186743.1778000002,-58837.751400000285,17794272.0,16879829.0,3054,-0.34856840907570974,-0.33065556938772367
2020-02-03 11:00:00,134440.64950000012,-187365.69310000047,-52925.04360000033,18464882.0,17550439.0,3967,-0.30155965671286245,-0.28662540924984153
2020-02-03 11:05:00,141923.11730000007,-187378.6274,-45455.510099999934,19090141.0,18175698.0,4430,-0.2500894881726134,-0.2381098709538077
2020-02-03 11:10:00,148827.82410000009,-187335.9640999996,-38508.13999999952,19674870.0,18760427.0,3866,-0.20526259876707242,-0.19572246220686348
2020-02-03 11:15:00,139958.4435999999,-207254.81830000065,-67296.37470000071,20192629.0,19278186.0,3982,-0.3490804305965339,-0.3332719810778513
2020-02-03 11:20:00,142284.84660000005,-219012.9997999995,-76728.15319999945,20642321.0,19727878.0,3620,-0.38893262215023555,-0.3717031297013521
2020-02-03 11:25:00,147165.93949999948,-219871.57550000038,-72705.63600000081,21123175.0,20208732.0,3593,-0.35977336925444314,-0.34419842660963995
2020-02-03 11:30:00,144352.10140000007,-237218.9359000004,-92866.83450000027,21744429.0,20829986.0,4434,-0.44583243838954223,-0.4270833439682425
2020-02-03 11:35:00,144004.5049,-250531.6562000001,-106527.15130000009,22282146.0,21367703.0,3874,-0.498542830270526,-0.47808299658390213
2020-02-03 11:40:00,142156.69750000007,-266648.1494000001,-124491.45190000006,23334637.0,22420194.0,7467,-0.5552648291089722,-0.5335049861714157
2020-02-03 11:45:00,137420.7916000002,-296958.5010999997,-159537.7094999995,25098802.0,24184359.0,4698,-0.6596730949122923,-0.635638742837206
2020-02-03 11:50:00,137428.1346999997,-312007.17410000064,-174579.03940000097,25747268.0,24832825.0,3780,-0.7030172338427101,-0.6780487910406688
2020-02-03 11:55:00,144399.22300000006,-313382.1472000007,-168982.92420000068,26481426.0,25566983.0,4280,-0.6609419820868214,-0.6381186730654184
2020-02-03 12:00:00,154615.85090000002,-305081.3292000001,-150465.4783000001,27014584.0,26100141.0,3435,-0.5764929710532986,-0.5569786982468437
2020-02-03 12:05:00,161372.0832999999,-302603.5260999993,-141231.44279999935,27332254.0,26417811.0,2380,-0.5346069089524463,-0.5167208046581132
2020-02-03 12:10:00,153265.7202000004,-325441.0063000001,-172175.28609999974,28933352.0,28018909.0,3258,-0.6144967532461729,-0.5950754896978399
2020-02-03 12:15:00,161221.3779999998,-318645.9746999993,-157424.59669999947,29390554.0,28476111.0,2987,-0.5528303942206134,-0.5356299057853741
2020-02-03 12:20:00,173625.35199999955,-306622.9388999999,-132997.58690000034,29649860.0,28735417.0,2004,-0.4628350683061267,-0.44856058983077945
2020-02-03 12:25:00,183040.23809999973,-298088.41709999857,-115048.17899999885,30036236.0,29121793.0,2586,-0.395058707408568,-0.38303127928545655
2020-02-03 12:30:00,179133.86829999962,-310482.2893000009,-131348.42100000128,30347994.0,29433551.0,2474,-0.446254075833396,-0.4328075885345215
2020-02-03 12:35:00,174499.64069999993,-325617.09430000075,-151117.45360000088,30527360.0,29612917.0,1571,-0.5103092464683601,-0.4950230010063133
2020-02-03 12:40:00,177792.53679999986,-324509.1706999993,-146716.63389999946,30813893.0,29899450.0,2106,-0.4907001095337856,-0.476137935248881
2020-02-03 12:45:00,188408.66050000038,-311181.94269999966,-122773.28219999927,31120304.0,30205861.0,2378,-0.4064551651085174,-0.3945118344602266
2020-02-03 12:50:00,192605.96300000008,-313116.3996000001,-120510.43660000006,31327658.0,30413215.0,1566,-0.3962436611847845,-0.3846774521095706
2020-02-03 12:55:00,198740.044,-308510.3311999993,-109770.2871999993,31568369.0,30653926.0,1926,-0.35809536174909307,-0.34772239009243494
2020-02-03 13:00:00,202324.3176999998,-311460.5993999997,-109136.28169999985,31770367.0,30855924.0,1676,-0.35369636540458116,-0.34351596158772685
2020-02-03 13:05:00,200594.57239999968,-319415.9694999992,-118821.39709999948,32008070.0,31093627.0,2040,-0.38214067821679176,-0.3712232480746246
2020-02-03 13:10:00,196784.65919999962,-330735.8164000009,-133951.1572000013,32565150.0,31650707.0,3788,-0.42321695120428526,-0.41133284262471165
2020-02-03 13:15:00,184734.3745999997,-361627.57000000024,-176893.19540000052,32863903.0,31949460.0,2522,-0.5536656813605003,-0.5382598512416511
2020-02-03 13:20:00,190932.33399999997,-360345.4455999997,-169413.11159999986,33061337.0,32146894.0,1767,-0.5269968277495171,-0.5124206307809024
2020-02-03 13:25:00,197366.8662000004,-354624.4431999997,-157257.57699999918,33290490.0,32376047.0,2067,-0.48572198143892975,-0.472379880860868
2020-02-03 13:30:00,188693.255,-372869.8972000007,-184176.64220000056,34071204.0,33156761.0,2443,-0.5554723581112176,-0.5405639383920819
2020-02-03 13:35:00,195261.68930000011,-368442.31649999984,-173180.6271999997,34869849.0,33955406.0,2347,-0.5100237270024093,-0.4966486295940074
2020-02-03 13:40:00,211670.3695999996,-348058.24100000004,-136387.87140000038,35134089.0,34219646.0,1789,-0.3985659915944203,-0.3881924230339383
2020-02-03 13:45:00,207210.64889999977,-358905.0715999989,-151694.4226999991,35373525.0,34459082.0,2081,-0.4402160878806902,-0.4288360368382826
2020-02-03 13:50:00,211941.11879999985,-356457.80059999984,-144516.68180000002,35780359.0,34865916.0,2704,-0.41449271489095546,-0.40389947401030835
2020-02-03 13:55:00,207371.30610000005,-371209.9877999989,-163838.68169999873,35993849.0,35079406.0,1797,-0.46705090074785965,-0.4551852226195613
2020-02-03 14:00:00,216172.94049999962,-360286.40200000006,-144113.4615000005,37009113.0,36094670.0,2991,-0.3992652142269219,-0.3893999337406452
2020-02-03 14:05:00,206139.42929999987,-381263.59700000024,-175124.16770000028,37331253.0,36416810.0,2167,-0.48088827027957776,-0.46910873229998545
2020-02-03 14:10:00,201077.82540000023,-394574.7434999999,-193496.9180999997,37588922.0,36674479.0,2079,-0.527606453795839,-0.5147711288448221
2020-02-03 14:15:00,193292.1987,-415900.8716999989,-222608.6729999988,37915938.0,37001495.0,2694,-0.6016207534317162,-0.5871110797786376
2020-02-03 14:20:00,204337.2618,-403475.09659999923,-199137.83479999925,38269399.0,37354956.0,2621,-0.5330961567723417,-0.5203578838538835
2020-02-03 14:25:00,212509.56890000013,-397873.98920000077,-185364.42030000075,38501466.0,37587023.0,1827,-0.4931606855376675,-0.4814476942254634
2020-02-03 14:30:00,210349.36650000012,-401951.7207000004,-191602.35420000023,39259192.0,38344749.0,3431,-0.4996834226245691,-0.48804456851786515
2020-02-03 14:35:00,197992.1773000005,-430071.6356999994,-232079.45839999878,39613266.0,38698823.0,2246,-0.5997067621410573,-0.5858629742874489
2020-02-03 14:40:00,212219.6099999995,-409648.4587999999,-197428.84880000039,39963571.0,39049128.0,2630,-0.505590928432513,-0.4940220402225827
2020-02-03 14:45:00,224392.6691000001,-395347.40189999907,-170954.73279999895,40723519.0,39809076.0,1915,-0.42943657571956445,-0.4197936155762938
2020-02-03 14:50:00,238824.4596999999,-381843.525,-143019.0653000001,41063304.0,40148861.0,2269,-0.35622197426721547,-0.34828922996551887
2020-02-03 14:55:00,238994.98990000025,-387188.3438999992,-148193.35399999894,41416494.0,40502051.0,2117,-0.3658909866070707,-0.35781240681550436
2020-02-03 15:00:00,233084.88790000073,-399146.4565000004,-166061.56859999965,42573676.0,41659233.0,2836,-0.39861888143739865,-0.3900569182703407
