entry_nope,exit_nope,stop_loss_nope,success_rate,total_trades,total_PNL,mean_of_returns,standard_deviation,average_hold_time,median_hold_time
60.0,20.0,1000.0,0.7009345794392523,107.0,22.972999999999672,0.21470093457943618,0.9242771700494354,105.14018691588785,65.0
65.0,20.0,1000.0,0.7065217391304348,92.0,22.64999999999975,0.24619565217391032,0.9025737343369558,108.42391304347827,72.5
70.0,20.0,1000.0,0.6973684210526315,76.0,15.823999999999785,0.20821052631578665,0.8999062220148583,115.65789473684211,90.0
75.0,20.0,1000.0,0.7101449275362319,69.0,16.887999999999806,0.244753623188403,0.9072851780383923,110.94202898550725,80.0
80.0,20.0,1000.0,0.7192982456140351,57.0,10.237999999999772,0.1796140350877153,0.8989279876287981,120.0,95.0
85.0,20.0,1000.0,0.68,50.0,8.798999999999694,0.1759799999999939,0.9379205721125017,120.0,92.5
90.0,20.0,1000.0,0.6744186046511628,43.0,3.4769999999996344,0.08086046511627057,0.8665126488070664,124.4186046511628,90.0
95.0,20.0,1000.0,0.5882352941176471,34.0,2.319999999999709,0.0682352941176385,0.8626847824484281,138.52941176470588,112.5
100.0,20.0,1000.0,0.5714285714285714,28.0,-0.33400000000023056,-0.011928571428579662,0.89122562004248,146.60714285714286,167.5
105.0,20.0,1000.0,0.6923076923076923,26.0,2.2199999999998,0.08538461538460769,0.8910999529535596,149.6153846153846,170.0
110.0,20.0,1000.0,0.6842105263157895,19.0,3.092999999999904,0.1627894736842055,0.98385288980209,164.73684210526315,175.0
115.0,20.0,1000.0,0.625,16.0,0.3580000000000041,0.022375000000000256,0.9355451084795465,176.875,230.0
120.0,20.0,1000.0,0.625,16.0,0.21699999999998454,0.013562499999999034,0.9473218368115504,169.0625,202.5
35.0,25.0,1000.0,0.7164179104477612,268.0,31.866000000000042,0.11890298507462703,0.7577259578877931,64.08582089552239,30.0
40.0,25.0,1000.0,0.6730769230769231,208.0,24.00200000000001,0.11539423076923082,0.7862345892534461,74.85576923076923,37.5
45.0,25.0,1000.0,0.6724137931034483,174.0,16.586999999999932,0.09532758620689616,0.7897479525033019,81.17816091954023,45.0
50.0,25.0,1000.0,0.697986577181208,149.0,18.809999999999775,0.12624161073825352,0.8080591416257583,86.1744966442953,45.0
55.0,25.0,1000.0,0.6854838709677419,124.0,14.679999999999893,0.1183870967741927,0.8542031013574832,95.5241935483871,57.5
60.0,25.0,1000.0,0.7129629629629629,108.0,18.357999999999663,0.16998148148147837,0.881019088991766,100.87962962962963,60.0
65.0,25.0,1000.0,0.7282608695652174,92.0,18.669999999999675,0.2029347826086921,0.8484800088218253,104.8913043478261,70.0
70.0,25.0,1000.0,0.7105263157894737,76.0,14.24899999999974,0.18748684210525973,0.8799433844427513,112.30263157894737,85.0
75.0,25.0,1000.0,0.7101449275362319,69.0,15.677999999999827,0.22721739130434532,0.9175284715820488,108.84057971014492,75.0
80.0,25.0,1000.0,0.7192982456140351,57.0,10.167999999999779,0.17838596491227682,0.9287438089466046,117.89473684210526,90.0
85.0,25.0,1000.0,0.68,50.0,8.572999999999752,0.17145999999999503,0.9633396037975942,117.9,87.5
90.0,25.0,1000.0,0.6744186046511628,43.0,2.5889999999996576,0.06020930232557343,0.8352514465471031,123.6046511627907,90.0
95.0,25.0,1000.0,0.5882352941176471,34.0,1.4319999999997322,0.042117647058815655,0.8220038990066736,137.5,112.5
100.0,25.0,1000.0,0.5714285714285714,28.0,-0.33400000000023056,-0.011928571428579662,0.89122562004248,146.60714285714286,167.5
105.0,25.0,1000.0,0.6923076923076923,26.0,2.2199999999998,0.08538461538460769,0.8910999529535596,149.6153846153846,170.0
110.0,25.0,1000.0,0.6842105263157895,19.0,3.092999999999904,0.1627894736842055,0.98385288980209,164.73684210526315,175.0
115.0,25.0,1000.0,0.625,16.0,0.3580000000000041,0.022375000000000256,0.9355451084795465,176.875,230.0
120.0,25.0,1000.0,0.625,16.0,0.21699999999998454,0.013562499999999034,0.9473218368115504,169.0625,202.5
40.0,30.0,1000.0,0.6929824561403509,228.0,21.547999999999888,0.09450877192982407,0.7228494550903919,65.39473684210526,30.0
45.0,30.0,1000.0,0.6984126984126984,189.0,17.106999999999687,0.09051322751322585,0.7422193832392271,72.14285714285714,35.0
50.0,30.0,1000.0,0.7080745341614907,161.0,17.848999999999478,0.11086335403726384,0.7614761281295575,77.48447204968944,40.0
55.0,30.0,1000.0,0.6962962962962963,135.0,15.308999999999742,0.11339999999999809,0.7943753032339717,84.81481481481481,50.0
60.0,30.0,1000.0,0.711864406779661,118.0,19.960999999999558,0.16916101694914878,0.8216566023239572,88.8135593220339,57.5
65.0,30.0,1000.0,0.7272727272727273,99.0,19.317999999999586,0.19513131313130894,0.7893919469099098,94.44444444444444,60.0
70.0,30.0,1000.0,0.7037037037037037,81.0,14.40099999999967,0.17779012345678605,0.8414366244116275,101.79012345679013,70.0
75.0,30.0,1000.0,0.6901408450704225,71.0,13.114999999999782,0.18471830985915186,0.8770921304124172,103.87323943661971,75.0
80.0,30.0,1000.0,0.7068965517241379,58.0,8.032999999999731,0.13849999999999538,0.8929093832336337,114.13793103448276,92.5
85.0,30.0,1000.0,0.6862745098039216,51.0,7.588999999999714,0.14880392156862185,0.9174381727311749,114.11764705882354,90.0
90.0,30.0,1000.0,0.6818181818181818,44.0,2.309999999999661,0.0524999999999923,0.8129755996223981,119.43181818181819,95.0
95.0,30.0,1000.0,0.6,35.0,0.7529999999997585,0.021514285714278814,0.7954791516264074,132.14285714285714,115.0
100.0,30.0,1000.0,0.5862068965517241,29.0,-0.9510000000001924,-0.0327931034482825,0.8601634138477218,140.17241379310346,125.0
105.0,30.0,1000.0,0.7037037037037037,27.0,1.602999999999838,0.05937037037036438,0.86032396170763,142.59259259259258,125.0
110.0,30.0,1000.0,0.7,20.0,2.4759999999999422,0.1237999999999971,0.9683772427161463,154.5,162.5
115.0,30.0,1000.0,0.6470588235294118,17.0,0.3590000000000373,0.021117647058825722,0.9613981278815399,163.23529411764707,175.0
120.0,30.0,1000.0,0.625,16.0,-0.28499999999996817,-0.01781249999999801,0.9789909920423234,168.4375,202.5
45.0,35.0,1000.0,0.7370892018779343,213.0,22.67399999999941,0.10645070422534934,0.6817395920578624,60.84507042253521,30.0
50.0,35.0,1000.0,0.75,176.0,20.064999999999316,0.11400568181817793,0.7078330755373597,68.01136363636364,35.0
55.0,35.0,1000.0,0.7222222222222222,144.0,16.5029999999997,0.11460416666666459,0.747956434716803,76.07638888888889,40.0
60.0,35.0,1000.0,0.7295081967213115,122.0,19.919999999999447,0.16327868852458563,0.7834693796175249,81.22950819672131,45.0
65.0,35.0,1000.0,0.7352941176470589,102.0,19.62999999999954,0.19245098039215236,0.7671742237930673,86.7156862745098,50.0
70.0,35.0,1000.0,0.7108433734939759,83.0,15.221999999999639,0.18339759036144143,0.8290059569022952,95.78313253012048,55.0
75.0,35.0,1000.0,0.6944444444444444,72.0,13.435999999999751,0.18661111111110765,0.8682839081930068,98.33333333333333,52.5
80.0,35.0,1000.0,0.7068965517241379,58.0,7.780999999999722,0.1341551724137883,0.8890647915474271,112.15517241379311,92.5
85.0,35.0,1000.0,0.6862745098039216,51.0,7.396999999999707,0.14503921568626876,0.9150565438438093,112.05882352941177,90.0
90.0,35.0,1000.0,0.6818181818181818,44.0,2.4599999999996953,0.05590909090908398,0.8185133948750362,117.38636363636364,95.0
95.0,35.0,1000.0,0.6,35.0,1.042999999999779,0.029799999999993686,0.8048518241412714,130.14285714285714,115.0
100.0,35.0,1000.0,0.5862068965517241,29.0,-0.9410000000002015,-0.03244827586207591,0.86572065711616,138.44827586206895,125.0
105.0,35.0,1000.0,0.7037037037037037,27.0,1.612999999999829,0.059740740740734405,0.8662651749183659,140.74074074074073,125.0
110.0,35.0,1000.0,0.7,20.0,2.515999999999906,0.1257999999999953,0.9790691390026378,152.25,162.5
115.0,35.0,1000.0,0.6470588235294118,17.0,0.3990000000000009,0.02347058823529417,0.9625291630417689,160.58823529411765,175.0
120.0,35.0,1000.0,0.625,16.0,-0.24500000000000455,-0.015312500000000284,0.9802814370543488,165.625,187.5
50.0,40.0,1000.0,0.7487684729064039,203.0,22.39299999999929,0.11031034482758272,0.6386390598404099,55.61576354679803,30.0
55.0,40.0,1000.0,0.7151898734177216,158.0,16.628999999999564,0.10524683544303522,0.6996958455384812,64.9367088607595,35.0
60.0,40.0,1000.0,0.7121212121212122,132.0,18.288999999999305,0.13855303030302504,0.7354833204931127,70.45454545454545,37.5
65.0,40.0,1000.0,0.7431192660550459,109.0,17.778999999999485,0.16311009174311453,0.7284493212938777,77.61467889908256,45.0
70.0,40.0,1000.0,0.7159090909090909,88.0,13.579999999999472,0.15431818181817583,0.7905222854566184,86.42045454545455,50.0
75.0,40.0,1000.0,0.6933333333333334,75.0,11.332999999999629,0.15110666666666173,0.8331970269784759,89.53333333333333,50.0
80.0,40.0,1000.0,0.7166666666666667,60.0,6.517999999999631,0.10863333333332718,0.8548219552288335,102.66666666666667,77.5
85.0,40.0,1000.0,0.6923076923076923,52.0,5.393999999999664,0.10373076923076277,0.8790924044179241,103.46153846153847,82.5
90.0,40.0,1000.0,0.6888888888888889,45.0,0.996999999999673,0.02215555555554829,0.7724478198192051,109.55555555555556,85.0
95.0,40.0,1000.0,0.6,35.0,-0.7250000000001933,-0.020714285714291236,0.7613127042243895,127.28571428571429,100.0
100.0,40.0,1000.0,0.5862068965517241,29.0,-2.554000000000144,-0.08806896551724636,0.8007297979715855,136.0344827586207,125.0
105.0,40.0,1000.0,0.7037037037037037,27.0,-1.1368683772161603e-13,-4.210623619319112e-15,0.7934055612455655,138.14814814814815,125.0
110.0,40.0,1000.0,0.7,20.0,0.9029999999999632,0.04514999999999816,0.8806452344431216,148.75,160.0
115.0,40.0,1000.0,0.6470588235294118,17.0,-0.16899999999998272,-0.009941176470587218,0.9176430045630749,158.52941176470588,175.0
120.0,40.0,1000.0,0.625,16.0,-0.8129999999999882,-0.05081249999999926,0.9316198236584234,163.4375,187.5
55.0,45.0,1000.0,0.7556818181818182,176.0,14.740999999999701,0.08375568181818012,0.6337420227475108,54.94318181818182,25.0
60.0,45.0,1000.0,0.7342657342657343,143.0,15.425999999999249,0.10787412587412062,0.6785658225945539,61.36363636363637,30.0
65.0,45.0,1000.0,0.7606837606837606,117.0,15.026999999999418,0.12843589743589245,0.6686567129213228,67.82051282051282,35.0
70.0,45.0,1000.0,0.723404255319149,94.0,11.908999999999423,0.126691489361696,0.7286718072784835,75.90425531914893,45.0
75.0,45.0,1000.0,0.6962025316455697,79.0,9.543999999999528,0.12081012658227251,0.7590739816643253,80.50632911392405,40.0
80.0,45.0,1000.0,0.7142857142857143,63.0,6.348999999999478,0.10077777777776949,0.7988471218038768,91.19047619047619,55.0
85.0,45.0,1000.0,0.7169811320754716,53.0,4.400999999999556,0.08303773584904822,0.8279798855384826,98.9622641509434,70.0
90.0,45.0,1000.0,0.717391304347826,46.0,0.9439999999995621,0.02052173913042526,0.7668401177452692,104.56521739130434,80.0
95.0,45.0,1000.0,0.6388888888888888,36.0,-0.7730000000003088,-0.0214722222222308,0.7535449360422513,120.69444444444444,97.5
100.0,45.0,1000.0,0.6333333333333333,30.0,-2.6020000000002597,-0.08673333333334199,0.791603302485372,127.83333333333333,125.0
105.0,45.0,1000.0,0.7037037037037037,27.0,-0.04800000000022919,-0.0017777777777862663,0.8089584154631884,134.07407407407408,125.0
110.0,45.0,1000.0,0.7,20.0,0.8949999999998681,0.044749999999993406,0.903500320391402,144.5,160.0
115.0,45.0,1000.0,0.6470588235294118,17.0,-0.17700000000007776,-0.010411764705886927,0.9471528426568449,153.52941176470588,170.0
120.0,45.0,1000.0,0.625,16.0,-0.8210000000000832,-0.0513125000000052,0.9625852494714429,158.125,177.5
60.0,50.0,1000.0,0.7643312101910829,157.0,16.372999999999195,0.10428662420381653,0.6506194489253638,52.961783439490446,25.0
65.0,50.0,1000.0,0.7661290322580645,124.0,15.085999999999274,0.12166129032257479,0.6579802785377867,61.00806451612903,30.0
70.0,50.0,1000.0,0.7272727272727273,99.0,11.527999999999281,0.11644444444443718,0.7140541227732218,69.4949494949495,35.0
75.0,50.0,1000.0,0.7023809523809523,84.0,9.97799999999944,0.11878571428570762,0.7493979442389802,72.38095238095238,37.5
80.0,50.0,1000.0,0.7014925373134329,67.0,7.901999999999418,0.11794029850745401,0.8036226477757415,81.56716417910448,45.0
85.0,50.0,1000.0,0.6909090909090909,55.0,4.943999999999505,0.0898909090909001,0.8379354185476163,89.0909090909091,55.0
90.0,50.0,1000.0,0.7021276595744681,47.0,1.1369999999995457,0.02419148936169246,0.7865030373444742,94.57446808510639,70.0
95.0,50.0,1000.0,0.6111111111111112,36.0,-0.4600000000003206,-0.012777777777786683,0.7918361342424719,111.94444444444444,90.0
100.0,50.0,1000.0,0.6,30.0,-3.6090000000002647,-0.12030000000000882,0.7749578920707623,119.33333333333333,112.5
105.0,50.0,1000.0,0.6666666666666666,27.0,-1.0550000000002342,-0.03907407407408275,0.7948366027500368,124.62962962962963,125.0
110.0,50.0,1000.0,0.65,20.0,-0.11200000000013688,-0.005600000000006844,0.8850109960660902,131.75,140.0
115.0,50.0,1000.0,0.5882352941176471,17.0,-1.0900000000000887,-0.06411764705882875,0.9270238590748994,139.11764705882354,160.0
120.0,50.0,1000.0,0.5625,16.0,-1.7340000000000941,-0.10837500000000588,0.9386941905292338,142.8125,162.5
65.0,55.0,1000.0,0.7887323943661971,142.0,16.149999999999352,0.11373239436619262,0.6063036586240372,49.647887323943664,25.0
70.0,55.0,1000.0,0.7567567567567568,111.0,11.779999999999404,0.10612612612612075,0.6594353937218116,57.747747747747745,30.0
75.0,55.0,1000.0,0.7252747252747253,91.0,9.433999999999571,0.10367032967032495,0.7082924232099067,63.02197802197802,30.0
80.0,55.0,1000.0,0.726027397260274,73.0,7.68799999999959,0.10531506849314508,0.7501265796278876,69.86301369863014,45.0
85.0,55.0,1000.0,0.7213114754098361,61.0,7.051999999999623,0.115606557377043,0.7710999563110841,72.95081967213115,45.0
90.0,55.0,1000.0,0.74,50.0,3.4079999999996744,0.06815999999999349,0.7490427730900097,81.5,57.5
95.0,55.0,1000.0,0.6666666666666666,39.0,1.8109999999997513,0.046435897435891056,0.7433442850025047,94.23076923076923,70.0
100.0,55.0,1000.0,0.6666666666666666,33.0,-0.6130000000002269,-0.018575757575764452,0.7454644538098001,97.87878787878788,70.0
105.0,55.0,1000.0,0.7241379310344828,29.0,1.5949999999998,0.0549999999999931,0.7637069838248539,104.13793103448276,70.0
110.0,55.0,1000.0,0.65,20.0,-0.1620000000000914,-0.00810000000000457,0.8769102396602814,123.5,82.5
115.0,55.0,1000.0,0.5882352941176471,17.0,-0.9900000000000659,-0.05823529411765094,0.925749934472842,133.52941176470588,105.0
120.0,55.0,1000.0,0.5625,16.0,-1.6340000000000714,-0.10212500000000446,0.937665603151429,136.875,135.0
70.0,60.0,1000.0,0.7521367521367521,117.0,7.9689999999994825,0.06811111111110668,0.6316441296437516,52.05128205128205,20.0
75.0,60.0,1000.0,0.7419354838709677,93.0,6.870999999999526,0.07388172043010244,0.6892203511066843,58.655913978494624,30.0
80.0,60.0,1000.0,0.7162162162162162,74.0,5.466999999999587,0.07387837837837279,0.7410918445050229,66.41891891891892,40.0
85.0,60.0,1000.0,0.7049180327868853,61.0,4.672999999999604,0.07660655737704268,0.7632693338241019,70.1639344262295,45.0
90.0,60.0,1000.0,0.72,50.0,1.7739999999996598,0.0354799999999932,0.7513937047858739,78.7,47.5
95.0,60.0,1000.0,0.6666666666666666,39.0,0.5919999999997572,0.015179487179480953,0.7502523740924192,92.05128205128206,70.0
100.0,60.0,1000.0,0.6666666666666666,33.0,-1.7920000000002005,-0.05430303030303638,0.7508494974380925,95.45454545454545,65.0
105.0,60.0,1000.0,0.7241379310344828,29.0,0.6609999999998308,0.022793103448270027,0.7787262667472878,102.58620689655173,70.0
110.0,60.0,1000.0,0.65,20.0,-1.0960000000000605,-0.05480000000000303,0.8888797562396361,121.25,80.0
